gyrox;gyroy;gyroz;promx;promy;promz;label
-0.075518757;0.17731724;0.511405118;-0.614503083;1.195718562;-1.325243495;bien
0.287714716;0.164778222;0.51908863;-0.040962945;1.087184542;-1.219994394;bien
0.630434642;0.233588399;0.594858689;0.409104834;1.024891691;-1.158344967;bien
0.780388677;0.2855763;0.698938868;0.698931518;0.957107873;-1.127491547;bien
0.848459129;0.375224904;0.742099919;0.992849525;0.848109284;-1.080619159;bien
0.914205685;0.444301899;0.809304967;1.312086536;0.763585184;-1.001382335;bien
1.056954845;0.474305141;0.891979507;1.584139271;0.759822158;-0.867172395;bien
1.278563159;0.532991432;0.937453514;1.824964302;0.777632729;-0.70836798;bien
1.440112192;0.591843348;0.958159893;1.976061877;0.76956249;-0.612642368;bien
1.465640963;0.544740651;0.917428911;2.076514398;0.757042698;-0.57053027;bien
1.388959998;0.518161862;0.841370441;2.200846937;0.803766446;-0.518289839;bien
1.051382309;0.511277469;0.871050596;2.342260436;0.810956985;-0.46977049;bien
0.660712458;0.492837038;0.875397939;2.450648682;0.760647694;-0.428293005;bien
0.466060843;0.458571032;0.81642098;2.386623211;0.738583443;-0.416476236;bien
0.446225425;0.497096446;0.762819845;2.22273354;0.75712989;-0.404776603;bien
0.356281058;0.520225078;0.813857763;1.973507401;0.718738242;-0.37134333;bien
0.338611439;0.490393655;0.859927405;1.676090608;0.631033843;-0.357317575;bien
0.394464224;0.543128575;0.857068021;1.344382024;0.585721716;-0.344958384;bien
0.376548686;0.60016933;0.835387287;1.00183761;0.567498803;-0.3192104;bien
0.341786153;0.56224835;0.821283084;-0.141841619;-0.117312059;1.197942311;bien
0.215313998;0.45188283;0.800292521;-0.210270163;-0.117728406;1.30079523;bien
-0.014300046;0.34536581;0.723119717;-0.297246391;-0.063615565;1.466061616;bien
-0.147156478;0.291715931;0.624896318;-0.337791071;-0.005344599;1.589612325;bien
-0.15068797;0.326502431;0.618700243;-0.324924936;-0.003949073;1.531402711;bien
-0.1858628;0.399528193;0.646766354;-0.293884335;-0.001581775;1.413189623;bien
-0.132750029;0.396579194;0.643216973;-0.203328492;0.051304565;1.374773432;bien
0.041195901;0.355646752;0.638310235;-0.039363069;0.12887923;1.360031842;bien
0.174268959;0.266819208;0.609187449;0.154543991;0.230653033;1.39327271;bien
0.164603624;0.220481822;0.533727104;0.258933977;0.334910879;1.467491947;bien
-0.042198043;0.185147158;0.478913801;0.396102331;0.43252493;1.594797012;bien
-0.359698622;0.143988943;0.427088572;0.575347224;0.418668945;1.700425331;bien
-0.597951372;0.147700185;0.401034734;0.698278209;0.364994254;1.751020263;bien
-0.777776774;0.1415022;0.40152744;0.781245858;0.329050618;1.798134423;bien
-0.850369399;0.123092798;0.422142005;0.792954717;0.300744028;1.842031492;bien
-0.820862742;0.103357647;0.380916754;0.786666258;0.239618549;1.891925874;bien
-0.811444946;0.118887519;0.302833507;0.711104908;0.141889354;1.963548758;bien
-0.726411428;0.173403612;0.285023098;0.553391488;0.036113606;2.033867361;bien
-0.685114449;0.172489753;0.347177434;0.341726559;-0.069346827;2.132607167;bien
-0.659711648;0.152920343;0.384642063;0.148248915;-0.14717123;2.245484243;bien
-0.585751071;0.2208617;0.374573463;0.015024137;-0.204805268;2.36860927;bien
-0.460141716;0.296508163;0.36798738;-0.087337456;-0.268003814;2.504944142;bien
-0.264718421;0.308947956;0.326033113;-0.168784235;-0.327202214;2.6621995;bien
-0.168521535;0.272562348;0.313522519;-0.20295031;-0.370856387;2.886153504;bien
-0.087680097;0.299522809;0.338390587;-0.187616017;-0.452038123;3.18956697;bien
-0.069049844;0.233509147;0.397306241;-0.19481788;-0.632254605;3.561502092;bien
-0.013620354;0.178312203;0.41353265;-0.279986744;-0.82760901;3.994903275;bien
0.188988248;0.254017425;0.444986338;-0.433282937;-1.016367212;4.437317675;bien
0.233866678;0.329014531;0.467815503;-0.644815129;-1.238895974;4.853714714;bien
0.096819208;0.345325113;0.433778048;-0.890274502;-1.521540221;5.23703756;bien
-0.00497447;0.399154915;0.438921674;-1.098721703;-1.833403179;5.655917357;bien
-0.178177666;0.401363378;0.475160472;-1.293103444;-2.186593779;6.108664466;bien
-0.322802188;0.364190286;0.490005557;-1.429184381;-2.602437865;6.505513113;bien
-0.398463934;0.345896202;0.510417564;-1.235932236;-2.965005907;6.851797984;bien
-0.256596098;0.369196538;0.468388792;-0.672368641;-3.234643197;7.244318333;bien
0.073352321;0.409726931;0.42804116;-0.217101789;-3.316826728;7.624199709;bien
0.4898562;0.460976323;0.445207074;0.012282382;-3.307305135;8.045185541;bien
0.710242561;0.532133495;0.464000868;0.287330732;-3.425904656;8.524205598;bien
0.631370267;0.53987293;0.497030508;0.640008364;-3.699818119;8.997077379;bien
0.423085388;0.533351858;0.518921153;0.87314597;-3.970818505;9.399658129;bien
0.348788352;0.533641311;0.531951777;1.1429496;-4.082963648;9.735585295;bien
0.280533692;0.541591467;0.550073637;1.156043285;-4.007567548;10.15460931;bien
0.205927463;0.514356547;0.544774632;0.930533268;-3.7804231;10.74552803;bien
0.128582204;0.447314229;0.476336923;1.167206337;-3.657322145;11.46831675;bien
0.08170528;0.392443383;0.462313187;1.908832716;-3.8813552;12.21033926;bien
0.035613755;0.403996179;0.503792868;2.983866195;-4.334583238;12.88971885;bien
0.038990564;0.40179831;0.526606113;4.20642471;-4.812621185;13.62187635;bien
0.041013546;0.391676334;0.52256258;5.581158111;-4.999227923;14.73149707;bien
0.0143518;0.41180572;0.523367141;5.881364115;-4.65190155;16.09681;bien
-0.062122786;0.436926305;0.562565821;5.098815452;-4.401878302;17.36117251;bien
-0.018337154;0.46761196;0.588592393;4.545082612;-4.600976253;18.14984615;bien
-0.00238393;0.473976091;0.627939215;4.031921673;-4.853385199;18.36146491;bien
-0.000124349;0.471345143;0.661554128;2.974463409;-4.857516593;18.38828846;bien
-0.036738393;0.45013228;0.668670256;1.630566563;-4.644211477;18.73744181;bien
-0.079755644;0.382580352;0.636563969;1.109973066;-4.458451472;19.35357396;bien
-0.047472155;0.440634248;0.585215005;1.419225781;-4.352118775;19.8872776;bien
-0.076425669;0.529346995;0.58744402;1.601216588;-4.420838375;20.38480025;bien
-0.002044807;0.54983507;0.514704643;1.5372906;-4.661125831;21.20880733;bien
0.029348906;0.510138242;0.500175929;1.712282957;-4.978880595;22.18628678;bien
-0.004420401;0.493340685;0.48467975;3.013660909;-5.446593087;22.92369179;bien
-0.123881672;0.517860368;0.512371425;4.413583735;-6.051812309;23.43158931;bien
-0.255603277;0.54947065;0.526327544;5.453129254;-6.637138858;24.23274693;bien
-0.388225425;0.585765601;0.523100845;6.2687961;-6.938982219;25.54401436;bien
-0.38215092;0.563331076;0.53702333;6.98633811;-7.268292519;26.8303449;bien
-0.236893655;0.498968913;0.55377087;8.332326099;-7.322364859;27.99899918;bien
-0.195941415;0.49504556;0.56952414;9.50441966;-7.479153637;29.08037752;bien
-0.228447204;0.480294662;0.525309888;9.287633166;-7.146190406;30.20174965;bien
-0.096220852;0.492285111;0.501341091;8.432141218;-6.238733538;31.61166979;bien
0.036224673;0.517489695;0.533593088;8.071170974;-5.844523341;32.93442489;bien
0.016837965;0.481467292;0.571395797;7.598994569;-6.439435703;33.72828092;bien
-0.050056964;0.424754139;0.564574852;7.004067711;-7.238383146;34.21838234;bien
-0.149707653;0.439144495;0.508781116;6.940512805;-8.063596435;34.58261864;bien
-0.234828355;0.470591177;0.497223689;7.686167152;-8.541972498;35.73250701;bien
-0.250917332;0.492143916;0.481919185;9.219277323;-8.197941684;37.50188826;bien
-0.195891166;0.487690749;0.459464571;10.76212462;-8.202712757;39.06508158;bien
-0.14531093;0.423549091;0.450706727;11.42888041;-8.639093029;39.29534823;bien
-0.197255008;0.332076473;0.471788179;12.08995627;-8.851624828;38.9378901;bien
-0.316012967;0.241901239;0.511508278;13.46721973;-8.638151875;39.4526346;bien
-0.32268496;0.243225425;0.524479623;14.85625635;-8.362901776;40.28299906;bien
-0.234952588;0.246085099;0.522483733;15.35505267;-8.049207475;40.58218256;bien
-0.181423237;0.194541913;0.486213674;15.34484093;-7.879514601;41.24056685;bien
-0.202586604;0.148990448;0.500431689;15.53565558;-7.842396313;42.49954712;bien
-0.129785574;0.133013836;0.539988653;15.7486855;-7.919397229;43.06648173;bien
-0.064274748;0.192682008;0.590632569;15.36142377;-8.599050711;42.84977902;bien
-0.069012504;0.21507601;0.599041392;14.86111151;-8.879973151;42.66582843;bien
-0.107608313;0.19624123;0.592172398;13.52423598;-8.701660275;42.41443743;bien
-0.10438283;0.165698738;0.574450793;11.5698898;-8.469402157;41.77689899;bien
-0.102381614;0.163686813;0.568124986;11.17337903;-8.399215149;40.98383076;bien
-0.062279322;0.188290031;0.591390587;12.4513225;-8.290704045;40.90613047;bien
0.143696712;0.181198622;0.669186523;14.06269681;-7.95092863;41.43592316;bien
0.258017888;0.182522983;0.705260333;14.96661355;-7.63329173;41.61057262;bien
0.183901702;0.196417506;0.712277064;14.98741451;-7.489694637;41.05258578;bien
0.058880919;0.207647158;0.677017599;14.6430437;-7.368710504;41.15756368;bien
-0.021634422;0.236948998;0.647886072;13.00341407;-7.302322703;41.46227359;bien
-0.111384045;0.234876635;0.648344738;10.37943681;-7.645744645;40.68855896;bien
-0.077630022;0.195490332;0.70717454;8.813499416;-7.902049485;39.81585395;bien
0.003091525;0.21951372;0.751951951;7.811702427;-8.013570436;38.60659673;bien
0.027409054;0.213823897;0.718527787;6.845037349;-8.222727672;37.63512229;bien
0.006694165;0.188825576;0.691523677;6.371697353;-8.079292451;36.71228976;bien
0.003784879;0.175561885;0.736781984;5.840892377;-8.353950054;36.22464393;bien
0.043205801;0.170417101;0.775171124;5.592384001;-8.558854825;35.6292392;bien
0.153483096;0.143995948;0.722325576;5.992302499;-8.836009022;34.83449696;bien
0.196011115;0.16087733;0.722355447;6.679955516;-8.828604434;33.96549713;bien
0.260497337;0.164227162;0.736435047;7.06735667;-8.50514725;32.81532546;bien
0.335200764;0.135820655;0.735635348;7.153765094;-8.035292089;31.24477338;bien
0.275812377;0.082921385;0.729798715;6.806117871;-7.77146238;29.8975095;bien
0.134576936;0.070934121;0.670704527;6.154476034;-7.516463947;28.79931032;bien
0.000869573;0.099410964;0.592925206;5.495614632;-7.431954431;27.904719;bien
-0.116034097;0.096981533;0.583618212;4.801932552;-7.537238374;26.85788148;bien
-0.160635174;0.090503879;0.598077342;4.563410621;-7.273454643;25.62017846;bien
-0.189155957;0.053702675;0.604448593;4.900468064;-7.055139323;24.0829404;bien
-0.190101366;0.071716858;0.587605708;5.423248892;-6.518623075;22.74759143;bien
-0.142570568;0.095987901;0.620714658;5.900177446;-5.784126228;21.93407127;bien
-0.035237988;0.111687565;0.630950504;6.213197594;-5.229937073;21.22213534;bien
0.059685481;0.081552738;0.623854811;6.088250023;-4.594956395;19.57158429;bien
0.094161225;-0.004828123;0.614951546;5.679356065;-4.406899827;17.54293937;bien
0.226491722;-0.01719237;0.618236367;5.438457303;-4.043867151;16.01258182;bien
0.354149531;0.015153178;0.683194744;5.242399653;-3.354937422;14.530481;bien
0.463992069;0.04017535;0.770435452;3.933265982;-2.937825698;12.69788566;bien
0.487047528;0.060234399;0.821450388;2.361562179;-2.46853271;10.7443207;bien
0.469459708;0.093883466;0.793151384;2.101665876;-2.140935733;9.525129262;bien
0.435898171;0.131514646;0.79726126;0.792068449;-1.620390001;8.58985563;bien
0.333180039;0.15394211;0.812430126;-1.267598296;-0.743741459;7.422110655;bien
0.311045676;0.122704701;0.811042028;-2.21561771;-0.450967964;6.070451332;bien
0.370959245;0.124278395;0.902717437;-2.997999861;-0.688211725;4.397163918;bien
0.367129617;0.136382367;1.000311624;-3.779336475;-0.926866474;2.752489762;bien
0.463010189;0.161986222;1.01008012;-4.1244938;-0.779081227;1.05244782;bien
0.515325808;0.137364421;1.021028193;-4.220104688;-0.03824888;-0.717273526;bien
0.486937131;0.110584404;1.040010826;-4.157171356;0.811263884;-2.777008466;bien
0.60331093;0.170578557;0.987021246;-4.357925299;1.663544783;-5.039378361;bien
0.66099699;0.250014762;0.951355853;-5.098335007;2.659105462;-7.060530448;bien
0.490394408;0.185458377;0.933320713;-6.489221582;3.362476721;-8.753302274;bien
0.35322531;0.140348732;0.925308961;-7.273092321;3.830752766;-9.931672181;bien
0.257198043;0.121990101;0.931512967;-7.47713377;4.437029896;-11.09893331;bien
0.180771969;0.092982633;0.911829976;-8.022940084;4.947924182;-12.89518659;bien
0.233579194;0.093875999;0.922133206;-8.724863024;5.342558752;-14.8301856;bien
0.189389256;0.127719347;0.909856026;-9.29609687;5.693093944;-16.17337451;bien
0.226998842;0.169925495;0.860296804;-9.631981775;6.017517309;-17.14977191;bien
0.438836459;0.207423642;0.863921385;-10.34594013;6.288994841;-17.94298794;bien
0.586522346;0.2311394;0.89236361;-11.13534223;6.546198306;-18.37236565;bien
0.780874493;0.259438057;0.842247482;-11.61819895;6.602655765;-18.85468538;bien
0.761051523;0.272280942;0.833493864;-11.60673544;6.996102391;-19.73131377;bien
0.6158507;0.213927868;0.866118328;-10.95930906;7.546850146;-20.76052978;bien
0.569586373;0.23248078;0.922637548;-10.30779927;7.660090671;-21.60259918;bien
0.515215526;0.273098472;0.996092972;-9.24065081;7.963124439;-22.19839963;bien
0.505099919;0.23252414;1.012747019;-7.753566899;8.462958605;-22.48495858;bien
0.512934931;0.141081105;0.987893134;-7.096530298;8.388650306;-23.08611449;bien
0.52493331;0.171618618;0.960942631;-7.336243268;7.941425826;-23.89592351;bien
0.505144147;0.289283258;0.958216858;-7.787411802;7.307906276;-24.50587723;bien
0.384704238;0.336548686;0.956461677;-7.204358695;7.281735097;-25.21456914;bien
0.283159951;0.24187542;1.021456814;-6.685569435;7.42719986;-26.00572297;bien
0.367207885;0.20658371;1.038901934;-6.57390394;7.503140481;-26.64171811;bien
0.448903033;0.250480722;1.024334028;-6.451204279;7.220751116;-26.791655;bien
0.443160704;0.236896723;0.954968334;-6.219885449;7.027549836;-26.83199863;bien
0.404570047;0.210660009;0.889679924;-5.867618332;7.151594096;-27.17887361;bien
0.366962776;0.191515515;0.866971518;-5.907049676;7.171562752;-27.51024175;bien
0.374390182;0.16643001;0.852132222;-6.128036327;7.431993463;-27.55181637;bien
0.366036239;0.20439875;0.822721721;-6.351250266;7.911867238;-27.36198664;bien
0.320033287;0.231218016;0.836850758;-7.763559387;8.142504994;-27.52530973;bien
0.390814982;0.188974297;0.84238063;-9.989942896;8.140752313;-28.06216032;bien
0.583953746;0.191407723;0.855464803;-10.51458462;8.117926538;-28.04221834;bien
0.730916754;0.22739105;0.815437015;-10.15540799;8.154558783;-28.06085262;bien
0.727846648;0.216285921;0.77417454;-10.44803723;8.104209306;-28.27082458;bien
0.474547991;0.17580323;0.746854116;-10.48139294;7.844992021;-28.37382465;bien
0.178935973;0.13483507;0.735535661;-9.878371033;7.959439958;-28.26983005;bien
0.055492301;0.191571205;0.696228783;-9.737977092;7.786843579;-28.10404212;bien
-0.123701111;0.228282505;0.64301291;-8.22943938;8.006335846;-27.51966692;bien
-0.279523619;0.230299873;0.600534155;-6.603640465;8.37906347;-27.28210618;bien
-0.204772317;0.267016094;0.580277874;-6.073452511;7.925379387;-27.34390547;bien
-0.075806993;0.339686349;0.594601714;-4.625141973;7.756598118;-26.96957381;bien
-0.035687218;0.344213847;0.676330265;-3.384414561;7.642398778;-26.53137807;bien
-0.02934549;0.349329281;0.688473428;-3.049000137;7.179684652;-26.37088346;bien
-0.081072653;0.349065243;0.66237403;-2.258978122;6.983695004;-26.31706107;bien
-0.06575136;0.293703948;0.672074216;-1.355510025;7.021970558;-26.26333923;bien
0.036654625;0.215842769;0.690256571;-0.703181697;6.962447828;-26.35244912;bien
0.147214368;0.174851221;0.722733356;-0.917095482;7.116390274;-26.38665788;bien
0.233230404;0.138148315;0.760319266;-1.498854843;7.330414384;-25.95355783;bien
0.354532592;0.11049919;0.814626201;-1.954304876;7.753821889;-25.41306048;bien
0.549652078;0.097894697;0.844997511;-1.961667657;7.725337802;-25.36377892;bien
0.848682123;0.108471981;0.825117228;-0.751096467;7.297837737;-25.20104905;bien
1.064753387;0.151531724;0.798615723;0.15968878;7.253326274;-24.9008954;bien
1.211734456;0.171281811;0.845626085;-0.642775667;7.780068056;-24.93368409;bien
1.343145826;0.152615202;0.933721778;-0.763783239;8.039794924;-24.48010358;bien
1.466852669;0.166463529;1.00561856;-0.192545933;8.343976232;-23.83258464;bien
1.490847922;0.193547586;0.990152657;-0.011323626;8.499201832;-23.50204909;bien
1.371617518;0.213331018;0.933390355;-1.096665062;8.202863034;-23.21264202;bien
1.151256744;0.219457798;0.852842191;-1.839413176;7.802582537;-22.36995991;bien
0.863583883;0.208965729;0.776638127;-1.782842716;7.746255652;-21.90130384;bien
0.494820424;0.211307398;0.72661086;-1.777529344;7.806633826;-21.68390123;bien
0.114850411;0.165127475;0.676476439;-2.662049254;7.439410653;-21.31524656;bien
-0.110092277;0.13191878;0.612166898;-3.644214479;7.22774323;-20.84133901;bien
-0.318517136;0.214149821;0.56884468;-4.913210948;6.972652144;-20.40800049;bien
-0.511706843;0.263970244;0.597754255;-5.916536842;6.744148485;-20.21480119;bien
-0.551457393;0.248279553;0.653219463;-6.011748404;6.718232624;-20.09652501;bien
-0.385165104;0.171105882;0.641255471;-5.076173965;6.648654391;-19.7839609;bien
-0.064924511;0.192142874;0.647194744;-4.160670702;6.454460672;-19.35080134;bien
0.141798946;0.258518872;0.66320059;-3.548348396;6.387936636;-19.08603565;bien
0.227899328;0.274941762;0.650491259;-2.984407523;6.470208909;-18.92625821;bien
0.40293742;0.28883727;0.624804793;-2.818989099;6.342646024;-18.7343172;bien
0.613606055;0.3222135;0.641539018;-2.819278866;6.082128952;-18.5289033;bien
0.78120279;0.346757092;0.664112076;-2.747621714;5.872878454;-18.266378;bien
0.925472849;0.398328934;0.679421674;-2.344753141;5.586849653;-17.8474857;bien
0.891378777;0.471658273;0.687354926;-1.813052835;5.359522688;-17.22189851;bien
0.750455077;0.499634132;0.682686928;-1.947899129;5.205159764;-16.72264684;bien
0.657729536;0.481132511;0.62970279;-1.946776929;5.066732604;-16.37990191;bien
0.497108082;0.44561937;0.583233067;-1.743423365;4.761553912;-16.1557731;bien
0.384389545;0.428842654;0.523176392;-1.831128712;4.29948916;-16.13787489;bien
0.380880804;0.399771506;0.498974644;-2.150622168;3.86757805;-15.87690284;bien
0.335334375;0.424827486;0.501486338;-2.49493493;3.961477717;-15.28024981;bien
0.212366447;0.454245919;0.512541044;-3.62983489;3.95479976;-14.97361787;bien
0.146709737;0.487085852;0.472914785;-4.247427304;3.688553116;-14.54647101;bien
0.073582147;0.454100093;0.474646984;-4.681394435;3.48977471;-14.16400318;bien
-0.14152663;0.403778106;0.469932558;-4.739773931;3.421210709;-13.63047944;bien
-0.345639284;0.367375535;0.434944251;-5.009837196;3.205148545;-13.38751766;bien
-0.386947609;0.376763923;0.438019335;-5.407085231;3.214815324;-12.8893422;bien
-0.230751766;0.354355447;0.450554591;-5.688988323;3.204858616;-12.51060985;bien
-0.012520609;0.347767628;0.406637316;-5.738449661;3.155445731;-12.37642842;bien
0.102973023;0.3310697;0.388094998;-5.647311421;3.15185358;-12.2956848;bien
0.194424453;0.269565706;0.343250261;-5.5970975;3.282092896;-12.07160897;bien
0.258064837;0.32676728;0.348634422;-5.530063506;3.414470467;-11.81240241;bien
0.209243429;0.341215237;0.411600035;-5.569644521;3.423423051;-11.54295087;bien
0.261789568;0.310059106;0.461979217;-5.326188718;3.443643836;-11.3318208;bien
0.33055378;0.348334433;0.523090425;-4.687929245;3.367153702;-10.99756511;bien
0.392595751;0.378257613;0.59434798;-3.878918788;3.235515943;-10.59074774;bien
0.414022056;0.363550828;0.63974835;-2.435178441;3.299076485;-10.17008185;bien
0.384376578;0.310110513;0.674274169;-0.96947667;3.051736885;-9.903321921;bien
0.354484601;0.314396897;0.68670499;-0.533297951;2.574674895;-9.713849701;bien
0.392828123;0.356823781;0.706893597;-0.320973263;2.433168532;-9.610431713;bien
0.45767674;0.303432268;0.690278685;0.221466149;2.520938041;-9.38199861;bien
0.467273648;0.305050654;0.670081105;0.532059631;2.584613894;-9.161197874;bien
0.449938289;0.309038845;0.717658273;0.680671559;2.52073618;-9.066019867;bien
0.569202096;0.328117344;0.762540408;1.174323323;2.524814184;-8.837780131;bien
0.757249334;0.367262533;0.825610166;1.855839202;2.539391819;-8.473215029;bien
0.847489522;0.359808383;0.910330555;2.154061239;2.312133824;-8.128851356;bien
0.868331018;0.386743082;0.93209743;2.194741323;2.139672311;-7.774789269;bien
0.777671703;0.361133495;0.893618039;2.141748144;2.022596844;-7.471102699;bien
0.63412076;0.317209158;0.819264849;2.164251394;1.873703847;-7.203478186;bien
0.445244182;0.360404828;0.797008278;2.414540633;1.708138319;-6.834232233;bien
0.27205268;0.33501812;0.771588978;2.625146393;1.639934338;-6.41858439;bien
0.174978986;0.291762591;0.704234109;2.03565336;1.654290586;-6.193342508;bien
0.114816661;0.279778627;0.664358979;1.698591041;1.614323956;-6.000956673;bien
0.066093551;0.254199664;0.641710721;1.565146148;1.526193921;-5.731465913;bien
0.05947806;0.265638937;0.591879298;1.255929983;1.258758065;-5.49707496;bien
0.141957277;0.330396666;0.552293968;0.961664979;1.114538317;-5.332613428;bien
0.286198043;0.377963297;0.526960229;0.343996364;1.063746877;-5.197333954;bien
0.388943209;0.35494732;0.499467813;-0.329770807;1.151793046;-4.985591174;bien
0.352349427;0.366025588;0.483931226;-0.746201824;1.28395862;-4.741994798;bien
0.203656362;0.40815642;0.478570974;-0.109578735;1.288259402;-4.252289716;bien
0.023481996;0.423747887;0.460517772;0.013196403;1.413569601;-4.119896471;bien
-0.081659141;0.414864536;0.431323608;-0.316086726;1.483033978;-4.272818708;bien
-0.098841727;0.447448825;0.359572942;-0.078178316;1.552217151;-4.302677042;bien
-0.108382135;0.489031956;0.309298889;-0.016867314;1.482149276;-4.2770469;bien
-0.071417332;0.499942688;0.295490911;-0.349708833;1.288901178;-4.120519539;bien
-0.009579078;0.48901783;0.264236598;-0.324160708;1.276097907;-3.878738014;bien
0.035130254;0.52087021;0.290569005;-0.32476897;1.3630923;-3.662779328;bien
0.1637091;0.579806993;0.342656883;-0.779976231;1.353739585;-3.594196923;bien
0.315934873;0.610804446;0.398132917;-1.017083096;1.343980478;-3.486499416;bien
0.39159523;0.595630369;0.421999826;-0.930610383;1.396317599;-3.441743701;bien
0.515531087;0.575199317;0.448655378;-0.714872484;1.513380456;-3.424412217;bien
0.589750897;0.622067442;0.429771448;-0.219823769;1.653112138;-3.329614559;bien
0.597087009;0.594237814;0.375138474;0.092998762;1.650613736;-3.396450931;bien
0.541485122;0.537477307;0.277495832;0.378952691;1.614737817;-3.489382489;bien
0.33657711;0.552309077;0.278610281;0.579924076;1.459230179;-3.452620937;bien
0.212270754;0.589001216;0.36611607;0.33564239;1.248017774;-3.447329689;bien
0.132085794;0.578848385;0.364857532;-0.039275864;1.222375264;-3.436211853;bien
0.133983559;0.552096561;0.301326329;-0.489805789;1.335407518;-3.391258962;bien
0.169894118;0.595833275;0.305248003;-0.90156797;1.356150293;-3.28610707;bien
0.196057427;0.567263575;0.348694165;-1.086633114;1.291674328;-3.162768613;bien
0.316049959;0.515362336;0.360174192;-1.409504526;1.314554411;-3.229359321;bien
0.347411022;0.5154292;0.382618907;-1.438775493;1.296586955;-3.194718347;bien
0.353930416;0.506794257;0.388902339;-1.486185463;1.22475791;-3.105443965;bien
0.410418664;0.512481938;0.422681487;-1.771686651;1.143775603;-3.051865396;bien
0.334832176;0.540539771;0.39863309;-2.069896308;1.10496651;-2.916139121;bien
0.122122323;0.464150284;0.328332639;-2.322561362;1.141390571;-2.771017791;bien
-0.032362626;0.386649705;0.313982864;-2.455602624;1.142552496;-2.650180763;bien
-0.123415711;0.412878256;0.356413685;-2.419804588;1.165528657;-2.487935981;bien
-0.062386187;0.508941878;0.373997916;-2.303473781;1.172071784;-2.309714357;bien
0.258422543;0.658073174;0.359655783;-2.033044335;1.167375837;-2.109808515;bien
0.648619428;0.766793157;0.397705164;-1.641754716;1.225638069;-1.868008309;bien
1.001385493;0.834763633;0.501518988;-1.344705877;1.281186496;-1.645066985;bien
1.229970186;0.876841091;0.614157809;-1.055206177;1.287565663;-1.468947507;bien
1.456011925;0.889935278;0.674552854;-0.614503083;1.195718562;-1.325243495;bien
1.395873625;0.806724152;0.732877851;-0.040962945;1.087184542;-1.219994394;bien
1.257732488;0.730196654;0.728887866;0.409104834;1.024891691;-1.158344967;bien
1.065212458;0.733896087;0.702457393;0.698931518;0.957107873;-1.127491547;bien
0.771655436;0.759467581;0.616485817;0.992849525;0.848109284;-1.080619159;bien
0.489670835;0.73217865;0.505655841;1.312086536;0.763585184;-1.001382335;bien
0.048062637;0.687763575;0.43212238;1.584139271;0.759822158;-0.867172395;bien
-0.372541507;0.58662377;0.392192312;1.824964302;0.777632729;-0.70836798;bien
-0.647333449;0.522092509;0.321323087;1.976061877;0.76956249;-0.612642368;bien
-0.829421674;0.490289684;0.269913164;2.076514398;0.757042698;-0.57053027;bien
-0.903541392;0.434824129;0.232975107;2.200846937;0.803766446;-0.518289839;bien
-0.807159257;0.405732662;0.169505094;2.342260436;0.810956985;-0.46977049;bien
-0.655372236;0.437699317;0.238969202;2.450648682;0.760647694;-0.428293005;bien
-0.482931689;0.433235209;0.366617807;2.386623211;0.738583443;-0.416476236;bien
-0.191003705;0.48080103;0.408203543;2.22273354;0.75712989;-0.404776603;bien
0.18594813;0.509988248;0.422117981;1.973507401;0.718738242;-0.37134333;bien
0.467516151;0.544799699;0.434062232;1.676090608;0.631033843;-0.357317575;bien
0.504112134;0.525344043;0.399596098;1.344382024;0.585721716;-0.344958384;bien
0.416405754;0.465569526;0.305274169;1.00183761;0.567498803;-0.3192104;bien
0.210169445;0.456244414;0.273727799;-0.141841619;-0.117312059;1.197942311;bien
0.037872525;0.466493285;0.269107618;-0.210270163;-0.117728406;1.30079523;bien
-0.086559569;0.443089499;0.315549496;-0.297246391;-0.063615565;1.466061616;bien
-0.243996411;0.344850643;0.319351279;-0.337791071;-0.005344599;1.589612325;bien
-0.329804388;0.253376172;0.281543823;-0.324924936;-0.003949073;1.531402711;bien
-0.317691154;0.201699317;0.274240419;-0.293884335;-0.001581775;1.413189623;bien
-0.243282737;0.209450562;0.280261549;-0.203328492;0.051304565;1.374773432;bien
-0.198316661;0.175599051;0.339156594;-0.039363069;0.12887923;1.360031842;bien
-0.236333102;0.092213153;0.400366215;0.154543991;0.230653033;1.39327271;bien
-0.169464745;0.029956814;0.444817877;0.258933977;0.334910879;1.467491947;bien
0.005706611;0.003910559;0.475369283;0.396102331;0.43252493;1.594797012;bien
0.227101771;0.008982112;0.509074968;0.575347224;0.418668945;1.700425331;bien
0.471510536;0.093360542;0.603730173;0.698278209;0.364994254;1.751020263;bien
0.624085504;0.12294373;0.69369428;0.781245858;0.329050618;1.798134423;bien
0.791138879;0.11965642;0.722419648;0.792954717;0.300744028;1.842031492;bien
0.910217784;0.116621859;0.686010189;0.786666258;0.239618549;1.891925874;bien
0.902184034;0.126082841;0.668883466;0.711104908;0.141889354;1.963548758;bien
0.724181718;0.187051117;0.680902397;0.553391488;0.036113606;2.033867361;bien
0.445842248;0.233576763;0.731188318;0.341726559;-0.069346827;2.132607167;bien
0.310783374;0.264255355;0.735594361;0.148248915;-0.14717123;2.245484243;bien
0.223118965;0.275080873;0.693943094;0.015024137;-0.204805268;2.36860927;bien
0.092652831;0.31622201;0.621188665;-0.087337456;-0.268003814;2.504944142;bien
-0.061076994;0.338308035;0.551289742;-0.168784235;-0.327202214;2.6621995;bien
