epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681470218916,2023-04-14T13:03:38.916,11.330,-0.997,0.047,-0.180
1681470218926,2023-04-14T13:03:38.926,11.340,-0.998,0.052,-0.174
1681470218936,2023-04-14T13:03:38.936,11.350,-0.999,0.054,-0.165
1681470218946,2023-04-14T13:03:38.946,11.360,-0.993,0.054,-0.159
1681470218956,2023-04-14T13:03:38.956,11.370,-0.990,0.057,-0.155
1681470218966,2023-04-14T13:03:38.966,11.380,-0.989,0.056,-0.157
1681470218976,2023-04-14T13:03:38.976,11.390,-0.995,0.059,-0.163
1681470218986,2023-04-14T13:03:38.986,11.400,-0.998,0.056,-0.171
1681470218996,2023-04-14T13:03:38.996,11.410,-0.997,0.055,-0.170
1681470219006,2023-04-14T13:03:39.006,11.420,-0.994,0.063,-0.167
1681470219016,2023-04-14T13:03:39.016,11.430,-0.997,0.066,-0.168
1681470219026,2023-04-14T13:03:39.026,11.440,-0.999,0.061,-0.168
1681470219036,2023-04-14T13:03:39.036,11.450,-0.994,0.061,-0.160
1681470219046,2023-04-14T13:03:39.046,11.460,-0.994,0.065,-0.163
1681470219056,2023-04-14T13:03:39.056,11.470,-0.995,0.062,-0.165
1681470219066,2023-04-14T13:03:39.066,11.480,-0.995,0.052,-0.163
1681470219076,2023-04-14T13:03:39.076,11.490,-0.997,0.049,-0.164
1681470219086,2023-04-14T13:03:39.086,11.500,-0.996,0.050,-0.166
1681470219096,2023-04-14T13:03:39.096,11.510,-0.994,0.053,-0.166
1681470219106,2023-04-14T13:03:39.106,11.520,-0.994,0.066,-0.161
1681470219116,2023-04-14T13:03:39.116,11.530,-0.993,0.067,-0.156
1681470219126,2023-04-14T13:03:39.126,11.540,-0.996,0.054,-0.156
1681470219136,2023-04-14T13:03:39.136,11.550,-1.000,0.048,-0.152
1681470219146,2023-04-14T13:03:39.146,11.560,-1.003,0.045,-0.154
1681470219156,2023-04-14T13:03:39.156,11.570,-0.997,0.042,-0.154
1681470219166,2023-04-14T13:03:39.166,11.580,-0.993,0.045,-0.152
1681470219176,2023-04-14T13:03:39.176,11.590,-0.997,0.056,-0.163
1681470219186,2023-04-14T13:03:39.186,11.600,-0.999,0.062,-0.167
1681470219196,2023-04-14T13:03:39.196,11.610,-0.996,0.068,-0.167
1681470219206,2023-04-14T13:03:39.206,11.620,-0.990,0.066,-0.177
1681470219216,2023-04-14T13:03:39.216,11.630,-0.995,0.060,-0.190
1681470219226,2023-04-14T13:03:39.226,11.640,-0.994,0.060,-0.194
1681470219236,2023-04-14T13:03:39.236,11.650,-0.990,0.064,-0.191
1681470219246,2023-04-14T13:03:39.246,11.660,-0.986,0.067,-0.183
1681470219256,2023-04-14T13:03:39.256,11.670,-0.995,0.068,-0.181
1681470219266,2023-04-14T13:03:39.266,11.680,-1.000,0.062,-0.184
1681470219276,2023-04-14T13:03:39.276,11.690,-1.002,0.056,-0.183
1681470219286,2023-04-14T13:03:39.286,11.700,-0.999,0.058,-0.173
1681470219296,2023-04-14T13:03:39.296,11.710,-0.993,0.066,-0.156
1681470219306,2023-04-14T13:03:39.306,11.720,-0.992,0.077,-0.144
1681470219316,2023-04-14T13:03:39.316,11.730,-0.993,0.081,-0.139
1681470219326,2023-04-14T13:03:39.326,11.740,-0.994,0.079,-0.134
1681470219336,2023-04-14T13:03:39.336,11.750,-0.994,0.066,-0.141
1681470219346,2023-04-14T13:03:39.346,11.760,-1.000,0.050,-0.156
1681470219356,2023-04-14T13:03:39.356,11.770,-0.998,0.036,-0.170
1681470219366,2023-04-14T13:03:39.366,11.780,-0.997,0.033,-0.172
1681470219376,2023-04-14T13:03:39.376,11.790,-0.994,0.038,-0.174
1681470219386,2023-04-14T13:03:39.386,11.800,-0.992,0.041,-0.175
1681470219396,2023-04-14T13:03:39.396,11.810,-0.995,0.048,-0.167
1681470219406,2023-04-14T13:03:39.406,11.820,-0.996,0.051,-0.169
1681470219416,2023-04-14T13:03:39.416,11.830,-0.996,0.052,-0.169
1681470219426,2023-04-14T13:03:39.426,11.840,-0.993,0.055,-0.161
1681470219436,2023-04-14T13:03:39.436,11.850,-0.994,0.062,-0.153
1681470219446,2023-04-14T13:03:39.446,11.860,-0.997,0.066,-0.150
1681470219456,2023-04-14T13:03:39.456,11.870,-0.995,0.062,-0.150
1681470219466,2023-04-14T13:03:39.466,11.880,-0.995,0.063,-0.154
1681470219476,2023-04-14T13:03:39.476,11.890,-0.995,0.066,-0.157
1681470219486,2023-04-14T13:03:39.486,11.900,-0.997,0.065,-0.166
1681470219496,2023-04-14T13:03:39.496,11.910,-0.996,0.068,-0.164
1681470219506,2023-04-14T13:03:39.506,11.920,-0.998,0.073,-0.157
1681470219516,2023-04-14T13:03:39.516,11.930,-0.998,0.075,-0.150
1681470219526,2023-04-14T13:03:39.526,11.940,-0.995,0.069,-0.145
1681470219536,2023-04-14T13:03:39.536,11.950,-0.998,0.063,-0.147
1681470219546,2023-04-14T13:03:39.546,11.960,-0.999,0.060,-0.151
1681470219556,2023-04-14T13:03:39.556,11.970,-1.000,0.055,-0.149
1681470219566,2023-04-14T13:03:39.566,11.980,-1.001,0.053,-0.146
1681470219576,2023-04-14T13:03:39.576,11.990,-1.006,0.056,-0.138
1681470219586,2023-04-14T13:03:39.586,12.000,-1.018,0.059,-0.120
1681470219596,2023-04-14T13:03:39.596,12.010,-1.032,0.059,-0.087
1681470219606,2023-04-14T13:03:39.606,12.020,-1.031,0.054,-0.036
1681470219616,2023-04-14T13:03:39.616,12.030,-1.022,0.037,-0.010
1681470219626,2023-04-14T13:03:39.626,12.040,-1.013,0.026,-0.047
1681470219636,2023-04-14T13:03:39.636,12.050,-1.017,0.026,-0.106
1681470219646,2023-04-14T13:03:39.646,12.060,-1.016,0.030,-0.136
1681470219656,2023-04-14T13:03:39.656,12.070,-1.010,0.048,-0.149
1681470219666,2023-04-14T13:03:39.666,12.080,-1.007,0.071,-0.157
1681470219676,2023-04-14T13:03:39.676,12.090,-1.010,0.098,-0.154
1681470219686,2023-04-14T13:03:39.686,12.100,-1.004,0.111,-0.145
1681470219696,2023-04-14T13:03:39.696,12.110,-1.001,0.109,-0.141
1681470219706,2023-04-14T13:03:39.706,12.120,-1.009,0.109,-0.134
1681470219716,2023-04-14T13:03:39.716,12.130,-1.021,0.101,-0.119
1681470219726,2023-04-14T13:03:39.726,12.140,-1.019,0.083,-0.105
1681470219736,2023-04-14T13:03:39.736,12.150,-0.994,0.057,-0.098
1681470219746,2023-04-14T13:03:39.746,12.160,-0.992,0.042,-0.115
1681470219756,2023-04-14T13:03:39.756,12.170,-1.009,0.036,-0.136
1681470219766,2023-04-14T13:03:39.766,12.180,-1.021,0.045,-0.116
1681470219776,2023-04-14T13:03:39.776,12.190,-1.040,0.056,-0.064
1681470219786,2023-04-14T13:03:39.786,12.200,-1.054,0.046,-0.012
1681470219796,2023-04-14T13:03:39.796,12.210,-1.048,0.023,0.060
1681470219806,2023-04-14T13:03:39.806,12.220,-1.040,-0.016,0.131
1681470219816,2023-04-14T13:03:39.816,12.230,-0.995,-0.045,0.198
1681470219826,2023-04-14T13:03:39.826,12.240,-0.970,-0.064,0.241
1681470219836,2023-04-14T13:03:39.836,12.250,-0.899,-0.065,0.138
1681470219846,2023-04-14T13:03:39.846,12.260,-0.921,-0.021,-0.052
1681470219856,2023-04-14T13:03:39.856,12.270,-0.986,-0.008,-0.092
1681470219866,2023-04-14T13:03:39.866,12.280,-0.959,0.012,-0.006
1681470219876,2023-04-14T13:03:39.876,12.290,-0.944,-0.032,0.076
1681470219886,2023-04-14T13:03:39.886,12.300,-0.925,-0.115,0.157
1681470219896,2023-04-14T13:03:39.896,12.310,-0.884,-0.153,0.100
1681470219906,2023-04-14T13:03:39.906,12.320,-0.902,-0.112,0.073
1681470219916,2023-04-14T13:03:39.916,12.330,-0.894,-0.090,0.128
1681470219926,2023-04-14T13:03:39.926,12.340,-0.854,-0.024,0.200
1681470219936,2023-04-14T13:03:39.936,12.350,-0.874,0.091,0.101
1681470219946,2023-04-14T13:03:39.946,12.360,-0.933,0.242,0.034
1681470219956,2023-04-14T13:03:39.956,12.370,-0.965,0.239,-0.037
1681470219966,2023-04-14T13:03:39.966,12.380,-0.959,0.184,-0.007
1681470219976,2023-04-14T13:03:39.976,12.390,-0.907,0.096,0.137
1681470219986,2023-04-14T13:03:39.986,12.400,-0.864,0.025,0.210
1681470219996,2023-04-14T13:03:39.996,12.410,-0.878,0.019,0.135
1681470220006,2023-04-14T13:03:40.006,12.420,-0.945,0.030,-0.023
1681470220016,2023-04-14T13:03:40.016,12.430,-0.983,0.023,-0.086
1681470220026,2023-04-14T13:03:40.026,12.440,-0.964,-0.047,0.061
1681470220036,2023-04-14T13:03:40.036,12.450,-0.928,-0.062,0.213
1681470220046,2023-04-14T13:03:40.046,12.460,-0.930,-0.075,0.241
1681470220056,2023-04-14T13:03:40.056,12.470,-0.969,-0.082,0.152
1681470220066,2023-04-14T13:03:40.066,12.480,-0.979,-0.092,0.129
1681470220076,2023-04-14T13:03:40.076,12.490,-0.931,-0.094,0.101
1681470220086,2023-04-14T13:03:40.086,12.500,-0.914,-0.117,0.124
1681470220096,2023-04-14T13:03:40.096,12.510,-0.929,-0.130,0.140
1681470220106,2023-04-14T13:03:40.106,12.520,-0.970,-0.089,0.105
1681470220116,2023-04-14T13:03:40.116,12.530,-1.023,-0.046,0.148
1681470220126,2023-04-14T13:03:40.126,12.540,-1.051,0.007,0.162
1681470220136,2023-04-14T13:03:40.136,12.550,-1.042,0.040,0.228
1681470220146,2023-04-14T13:03:40.146,12.560,-1.033,0.025,0.265
1681470220156,2023-04-14T13:03:40.156,12.570,-1.015,0.017,0.265
1681470220166,2023-04-14T13:03:40.166,12.580,-1.005,0.054,0.218
1681470220176,2023-04-14T13:03:40.176,12.590,-1.002,0.064,0.223
1681470220186,2023-04-14T13:03:40.186,12.600,-0.974,0.055,0.259
1681470220196,2023-04-14T13:03:40.196,12.610,-0.981,0.108,0.257
1681470220206,2023-04-14T13:03:40.206,12.620,-1.002,0.138,0.317
1681470220216,2023-04-14T13:03:40.216,12.630,-1.005,0.182,0.335
1681470220226,2023-04-14T13:03:40.226,12.640,-1.033,0.191,0.319
1681470220236,2023-04-14T13:03:40.236,12.650,-1.026,0.140,0.364
1681470220246,2023-04-14T13:03:40.246,12.660,-1.008,0.136,0.385
1681470220256,2023-04-14T13:03:40.256,12.670,-1.002,0.093,0.373
1681470220266,2023-04-14T13:03:40.266,12.680,-0.981,-0.009,0.335
1681470220276,2023-04-14T13:03:40.276,12.690,-0.985,-0.105,0.353
1681470220286,2023-04-14T13:03:40.286,12.700,-0.959,-0.115,0.429
1681470220296,2023-04-14T13:03:40.296,12.710,-0.942,-0.021,0.447
1681470220306,2023-04-14T13:03:40.306,12.720,-0.963,0.050,0.438
1681470220316,2023-04-14T13:03:40.316,12.730,-0.979,0.056,0.450
1681470220326,2023-04-14T13:03:40.326,12.740,-0.983,0.065,0.448
1681470220336,2023-04-14T13:03:40.336,12.750,-0.964,0.105,0.445
1681470220346,2023-04-14T13:03:40.346,12.760,-0.947,0.106,0.466
1681470220356,2023-04-14T13:03:40.356,12.770,-0.935,0.061,0.504
1681470220366,2023-04-14T13:03:40.366,12.780,-0.933,0.056,0.494
1681470220376,2023-04-14T13:03:40.376,12.790,-0.940,0.068,0.492
1681470220386,2023-04-14T13:03:40.386,12.800,-0.936,0.089,0.511
1681470220396,2023-04-14T13:03:40.396,12.810,-0.930,0.103,0.536
1681470220406,2023-04-14T13:03:40.406,12.820,-0.949,0.087,0.514
1681470220416,2023-04-14T13:03:40.416,12.830,-0.965,0.053,0.522
1681470220426,2023-04-14T13:03:40.426,12.840,-0.953,0.046,0.526
1681470220436,2023-04-14T13:03:40.436,12.850,-0.939,0.057,0.511
1681470220446,2023-04-14T13:03:40.446,12.860,-0.926,0.067,0.523
1681470220456,2023-04-14T13:03:40.456,12.870,-0.931,0.058,0.535
1681470220466,2023-04-14T13:03:40.466,12.880,-0.941,0.051,0.521
1681470220476,2023-04-14T13:03:40.476,12.890,-0.936,0.055,0.521
1681470220486,2023-04-14T13:03:40.486,12.900,-0.944,0.058,0.523
1681470220496,2023-04-14T13:03:40.496,12.910,-0.962,0.071,0.523
1681470220506,2023-04-14T13:03:40.506,12.920,-0.988,0.080,0.523
1681470220516,2023-04-14T13:03:40.516,12.930,-0.993,0.073,0.500
1681470220526,2023-04-14T13:03:40.526,12.940,-0.979,0.060,0.472
1681470220536,2023-04-14T13:03:40.536,12.950,-0.960,0.050,0.488
1681470220546,2023-04-14T13:03:40.546,12.960,-0.960,0.049,0.487
1681470220556,2023-04-14T13:03:40.556,12.970,-0.966,0.036,0.487
1681470220566,2023-04-14T13:03:40.566,12.980,-0.961,0.012,0.486
1681470220576,2023-04-14T13:03:40.576,12.990,-0.961,0.008,0.477
1681470220586,2023-04-14T13:03:40.586,13.000,-0.957,0.019,0.472
1681470220596,2023-04-14T13:03:40.596,13.010,-0.953,0.032,0.468
1681470220606,2023-04-14T13:03:40.606,13.020,-0.962,0.030,0.451
1681470220616,2023-04-14T13:03:40.616,13.030,-0.972,0.035,0.448
1681470220626,2023-04-14T13:03:40.626,13.040,-0.984,0.061,0.424
1681470220636,2023-04-14T13:03:40.636,13.050,-0.991,0.077,0.408
1681470220646,2023-04-14T13:03:40.646,13.060,-0.984,0.074,0.402
1681470220656,2023-04-14T13:03:40.656,13.070,-0.974,0.073,0.401
1681470220666,2023-04-14T13:03:40.666,13.080,-0.968,0.072,0.394
1681470220676,2023-04-14T13:03:40.676,13.090,-0.958,0.084,0.394
1681470220686,2023-04-14T13:03:40.686,13.100,-0.950,0.102,0.401
1681470220696,2023-04-14T13:03:40.696,13.110,-0.958,0.104,0.382
1681470220706,2023-04-14T13:03:40.706,13.120,-0.966,0.094,0.357
1681470220716,2023-04-14T13:03:40.716,13.130,-0.964,0.088,0.347
1681470220726,2023-04-14T13:03:40.726,13.140,-0.962,0.084,0.342
1681470220736,2023-04-14T13:03:40.736,13.150,-0.965,0.083,0.338
1681470220746,2023-04-14T13:03:40.746,13.160,-0.965,0.076,0.326
1681470220756,2023-04-14T13:03:40.756,13.170,-0.965,0.075,0.309
1681470220766,2023-04-14T13:03:40.766,13.180,-0.965,0.072,0.308
1681470220776,2023-04-14T13:03:40.776,13.190,-0.957,0.079,0.314
1681470220786,2023-04-14T13:03:40.786,13.200,-0.958,0.085,0.286
1681470220796,2023-04-14T13:03:40.796,13.210,-0.979,0.078,0.263
1681470220806,2023-04-14T13:03:40.806,13.220,-0.985,0.070,0.261
1681470220816,2023-04-14T13:03:40.816,13.230,-0.995,0.072,0.248
1681470220826,2023-04-14T13:03:40.826,13.240,-1.005,0.059,0.217
1681470220836,2023-04-14T13:03:40.836,13.250,-0.996,0.051,0.211
1681470220846,2023-04-14T13:03:40.846,13.260,-0.990,0.037,0.219
1681470220856,2023-04-14T13:03:40.856,13.270,-0.986,0.017,0.209
1681470220866,2023-04-14T13:03:40.866,13.280,-0.991,0.002,0.192
1681470220876,2023-04-14T13:03:40.876,13.290,-0.987,0.004,0.188
1681470220886,2023-04-14T13:03:40.886,13.300,-0.980,0.011,0.170
1681470220896,2023-04-14T13:03:40.896,13.310,-0.981,0.033,0.162
1681470220906,2023-04-14T13:03:40.906,13.320,-0.976,0.054,0.151
1681470220916,2023-04-14T13:03:40.916,13.330,-0.983,0.056,0.113
1681470220926,2023-04-14T13:03:40.926,13.340,-0.976,0.050,0.132
1681470220936,2023-04-14T13:03:40.936,13.350,-0.960,0.047,0.139
1681470220946,2023-04-14T13:03:40.946,13.360,-0.950,0.037,0.141
1681470220956,2023-04-14T13:03:40.956,13.370,-0.933,0.045,0.164
1681470220966,2023-04-14T13:03:40.966,13.380,-0.929,0.055,0.161
1681470220976,2023-04-14T13:03:40.976,13.390,-0.938,0.059,0.149
1681470220986,2023-04-14T13:03:40.986,13.400,-0.924,0.058,0.154
1681470220996,2023-04-14T13:03:40.996,13.410,-0.927,0.081,0.155
1681470221006,2023-04-14T13:03:41.006,13.420,-0.962,0.096,0.124
1681470221016,2023-04-14T13:03:41.016,13.430,-0.978,0.090,0.101
1681470221026,2023-04-14T13:03:41.026,13.440,-0.959,0.093,0.103
1681470221036,2023-04-14T13:03:41.036,13.450,-0.915,0.082,0.108
1681470221046,2023-04-14T13:03:41.046,13.460,-0.912,0.050,0.134
1681470221056,2023-04-14T13:03:41.056,13.470,-0.905,0.045,0.156
1681470221066,2023-04-14T13:03:41.066,13.480,-0.906,0.048,0.156
1681470221076,2023-04-14T13:03:41.076,13.490,-0.925,0.057,0.155
1681470221086,2023-04-14T13:03:41.086,13.500,-0.943,0.079,0.134
1681470221096,2023-04-14T13:03:41.096,13.510,-0.952,0.082,0.092
1681470221106,2023-04-14T13:03:41.106,13.520,-0.945,0.043,0.026
1681470221116,2023-04-14T13:03:41.116,13.530,-0.936,-0.007,0.010
1681470221126,2023-04-14T13:03:41.126,13.540,-0.917,-0.075,0.012
1681470221136,2023-04-14T13:03:41.136,13.550,-0.940,-0.112,0.034
1681470221146,2023-04-14T13:03:41.146,13.560,-0.936,-0.108,0.094
1681470221156,2023-04-14T13:03:41.156,13.570,-0.942,-0.060,0.113
1681470221166,2023-04-14T13:03:41.166,13.580,-0.970,-0.015,0.126
1681470221176,2023-04-14T13:03:41.176,13.590,-0.966,0.000,0.124
1681470221186,2023-04-14T13:03:41.186,13.600,-0.944,0.014,0.050
1681470221196,2023-04-14T13:03:41.196,13.610,-0.974,0.028,0.017
1681470221206,2023-04-14T13:03:41.206,13.620,-0.966,0.015,0.052
1681470221216,2023-04-14T13:03:41.216,13.630,-0.982,-0.029,0.104
1681470221226,2023-04-14T13:03:41.226,13.640,-0.972,-0.094,0.051
1681470221236,2023-04-14T13:03:41.236,13.650,-1.006,-0.100,-0.055
1681470221246,2023-04-14T13:03:41.246,13.660,-1.051,-0.076,-0.081
1681470221256,2023-04-14T13:03:41.256,13.670,-1.054,-0.069,-0.023
1681470221266,2023-04-14T13:03:41.266,13.680,-1.023,-0.052,0.019
1681470221276,2023-04-14T13:03:41.276,13.690,-1.049,0.004,0.103
1681470221286,2023-04-14T13:03:41.286,13.700,-1.013,0.023,0.160
1681470221296,2023-04-14T13:03:41.296,13.710,-0.982,0.022,0.064
1681470221306,2023-04-14T13:03:41.306,13.720,-1.029,0.049,0.008
1681470221316,2023-04-14T13:03:41.316,13.730,-1.038,0.061,0.032
1681470221326,2023-04-14T13:03:41.326,13.740,-1.033,0.047,0.029
1681470221336,2023-04-14T13:03:41.336,13.750,-1.044,0.018,0.042
1681470221346,2023-04-14T13:03:41.346,13.760,-1.033,-0.011,0.046
1681470221356,2023-04-14T13:03:41.356,13.770,-1.027,-0.021,0.021
1681470221366,2023-04-14T13:03:41.366,13.780,-1.034,-0.010,-0.005
1681470221376,2023-04-14T13:03:41.376,13.790,-1.025,-0.004,-0.012
1681470221386,2023-04-14T13:03:41.386,13.800,-1.026,0.002,-0.026
1681470221396,2023-04-14T13:03:41.396,13.810,-1.025,0.020,-0.029
1681470221406,2023-04-14T13:03:41.406,13.820,-1.014,0.033,-0.046
1681470221416,2023-04-14T13:03:41.416,13.830,-0.996,0.038,-0.092
1681470221426,2023-04-14T13:03:41.426,13.840,-0.990,0.040,-0.132
1681470221436,2023-04-14T13:03:41.436,13.850,-0.994,0.041,-0.153
1681470221446,2023-04-14T13:03:41.446,13.860,-0.997,0.039,-0.161
1681470221456,2023-04-14T13:03:41.456,13.870,-0.994,0.039,-0.189
1681470221466,2023-04-14T13:03:41.466,13.880,-1.000,0.053,-0.206
1681470221476,2023-04-14T13:03:41.476,13.890,-0.999,0.082,-0.184
1681470221486,2023-04-14T13:03:41.486,13.900,-0.994,0.100,-0.162
1681470221496,2023-04-14T13:03:41.496,13.910,-0.999,0.108,-0.152
1681470221506,2023-04-14T13:03:41.506,13.920,-1.008,0.092,-0.150
1681470221516,2023-04-14T13:03:41.516,13.930,-1.018,0.056,-0.160
1681470221526,2023-04-14T13:03:41.526,13.940,-1.007,0.030,-0.163
1681470221536,2023-04-14T13:03:41.536,13.950,-0.989,0.010,-0.182
1681470221546,2023-04-14T13:03:41.546,13.960,-0.988,0.012,-0.191
1681470221556,2023-04-14T13:03:41.556,13.970,-0.990,0.024,-0.198
1681470221566,2023-04-14T13:03:41.566,13.980,-0.995,0.037,-0.205
1681470221576,2023-04-14T13:03:41.576,13.990,-1.003,0.047,-0.180
1681470221586,2023-04-14T13:03:41.586,14.000,-1.010,0.043,-0.156
1681470221596,2023-04-14T13:03:41.596,14.010,-1.008,0.033,-0.135
1681470221606,2023-04-14T13:03:41.606,14.020,-1.003,0.031,-0.105
1681470221616,2023-04-14T13:03:41.616,14.030,-0.998,0.025,-0.089
1681470221626,2023-04-14T13:03:41.626,14.040,-1.006,0.022,-0.092
1681470221636,2023-04-14T13:03:41.636,14.050,-1.014,0.022,-0.090
1681470221646,2023-04-14T13:03:41.646,14.060,-1.007,0.019,-0.089
1681470221656,2023-04-14T13:03:41.656,14.070,-0.998,0.017,-0.112
1681470221666,2023-04-14T13:03:41.666,14.080,-0.987,0.031,-0.139
1681470221676,2023-04-14T13:03:41.676,14.090,-0.985,0.053,-0.173
1681470221686,2023-04-14T13:03:41.686,14.100,-0.993,0.073,-0.190
1681470221696,2023-04-14T13:03:41.696,14.110,-0.990,0.081,-0.183
1681470221706,2023-04-14T13:03:41.706,14.120,-0.990,0.083,-0.170
1681470221716,2023-04-14T13:03:41.716,14.130,-0.992,0.074,-0.161
1681470221726,2023-04-14T13:03:41.726,14.140,-0.999,0.062,-0.162
1681470221736,2023-04-14T13:03:41.736,14.150,-1.004,0.050,-0.156
1681470221746,2023-04-14T13:03:41.746,14.160,-1.011,0.031,-0.159
1681470221756,2023-04-14T13:03:41.756,14.170,-1.009,0.016,-0.157
1681470221766,2023-04-14T13:03:41.766,14.180,-0.998,0.023,-0.144
1681470221776,2023-04-14T13:03:41.776,14.190,-0.990,0.041,-0.135
1681470221786,2023-04-14T13:03:41.786,14.200,-0.991,0.050,-0.147
1681470221796,2023-04-14T13:03:41.796,14.210,-0.995,0.053,-0.158
1681470221806,2023-04-14T13:03:41.806,14.220,-0.997,0.053,-0.157
1681470221816,2023-04-14T13:03:41.816,14.230,-0.994,0.050,-0.163
1681470221826,2023-04-14T13:03:41.826,14.240,-0.993,0.042,-0.175
1681470221836,2023-04-14T13:03:41.836,14.250,-0.991,0.037,-0.172
1681470221846,2023-04-14T13:03:41.846,14.260,-0.990,0.034,-0.181
1681470221856,2023-04-14T13:03:41.856,14.270,-0.997,0.035,-0.190
1681470221866,2023-04-14T13:03:41.866,14.280,-1.000,0.041,-0.186
1681470221876,2023-04-14T13:03:41.876,14.290,-0.998,0.049,-0.179
1681470221886,2023-04-14T13:03:41.886,14.300,-0.998,0.054,-0.175
1681470221896,2023-04-14T13:03:41.896,14.310,-1.000,0.051,-0.178
1681470221906,2023-04-14T13:03:41.906,14.320,-1.002,0.052,-0.181
1681470221916,2023-04-14T13:03:41.916,14.330,-0.993,0.054,-0.178
1681470221926,2023-04-14T13:03:41.926,14.340,-0.990,0.057,-0.175
1681470221936,2023-04-14T13:03:41.936,14.350,-0.993,0.057,-0.178
1681470221946,2023-04-14T13:03:41.946,14.360,-0.995,0.053,-0.180
1681470221956,2023-04-14T13:03:41.956,14.370,-0.995,0.050,-0.178
1681470221966,2023-04-14T13:03:41.966,14.380,-0.993,0.044,-0.174
1681470221976,2023-04-14T13:03:41.976,14.390,-0.996,0.039,-0.171
1681470221986,2023-04-14T13:03:41.986,14.400,-0.996,0.029,-0.178
1681470221996,2023-04-14T13:03:41.996,14.410,-0.994,0.028,-0.181
1681470222006,2023-04-14T13:03:42.006,14.420,-0.990,0.034,-0.176
1681470222016,2023-04-14T13:03:42.016,14.430,-0.989,0.040,-0.178
1681470222026,2023-04-14T13:03:42.026,14.440,-0.992,0.047,-0.183
1681470222036,2023-04-14T13:03:42.036,14.450,-0.996,0.054,-0.176
1681470222046,2023-04-14T13:03:42.046,14.460,-0.989,0.053,-0.167
1681470222056,2023-04-14T13:03:42.056,14.470,-0.990,0.052,-0.171
1681470222066,2023-04-14T13:03:42.066,14.480,-0.999,0.049,-0.171
1681470222076,2023-04-14T13:03:42.076,14.490,-1.000,0.042,-0.173
1681470222086,2023-04-14T13:03:42.086,14.500,-0.997,0.050,-0.165
1681470222096,2023-04-14T13:03:42.096,14.510,-0.993,0.058,-0.161
1681470222106,2023-04-14T13:03:42.106,14.520,-0.991,0.060,-0.170
1681470222116,2023-04-14T13:03:42.116,14.530,-0.991,0.058,-0.171
1681470222126,2023-04-14T13:03:42.126,14.540,-0.995,0.055,-0.165
1681470222136,2023-04-14T13:03:42.136,14.550,-0.997,0.054,-0.169
1681470222146,2023-04-14T13:03:42.146,14.560,-0.993,0.048,-0.173
1681470222156,2023-04-14T13:03:42.156,14.570,-0.993,0.044,-0.177
1681470222166,2023-04-14T13:03:42.166,14.580,-0.991,0.044,-0.182
1681470222176,2023-04-14T13:03:42.176,14.590,-0.991,0.042,-0.186
1681470222186,2023-04-14T13:03:42.186,14.600,-0.992,0.042,-0.194
1681470222196,2023-04-14T13:03:42.196,14.610,-0.991,0.045,-0.198
1681470222206,2023-04-14T13:03:42.206,14.620,-0.992,0.047,-0.198
1681470222216,2023-04-14T13:03:42.216,14.630,-0.992,0.048,-0.200
1681470222226,2023-04-14T13:03:42.226,14.640,-0.994,0.050,-0.193
1681470222236,2023-04-14T13:03:42.236,14.650,-0.999,0.050,-0.186
1681470222246,2023-04-14T13:03:42.246,14.660,-1.000,0.044,-0.184
1681470222256,2023-04-14T13:03:42.256,14.670,-0.997,0.046,-0.184
1681470222266,2023-04-14T13:03:42.266,14.680,-0.992,0.050,-0.186
1681470222276,2023-04-14T13:03:42.276,14.690,-0.986,0.051,-0.186
1681470222286,2023-04-14T13:03:42.286,14.700,-0.990,0.053,-0.189
1681470222296,2023-04-14T13:03:42.296,14.710,-0.996,0.050,-0.199
