epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681555734115,2023-04-15T12.48.54.115,11.170,-1.052,0.000,0.138
1681555734125,2023-04-15T12.48.54.125,11.180,-1.083,0.010,0.170
1681555734135,2023-04-15T12.48.54.135,11.190,-1.083,-0.009,0.178
1681555734145,2023-04-15T12.48.54.145,11.200,-1.068,-0.048,0.130
1681555734155,2023-04-15T12.48.54.155,11.210,-1.075,-0.054,0.061
1681555734165,2023-04-15T12.48.54.165,11.220,-1.100,-0.031,0.053
1681555734175,2023-04-15T12.48.54.175,11.230,-1.105,-0.003,0.077
1681555734185,2023-04-15T12.48.54.185,11.240,-1.088,0.014,0.086
1681555734195,2023-04-15T12.48.54.195,11.250,-1.061,0.020,0.044
1681555734205,2023-04-15T12.48.54.205,11.260,-1.054,0.033,0.001
1681555734215,2023-04-15T12.48.54.215,11.270,-1.074,0.056,-0.005
1681555734225,2023-04-15T12.48.54.225,11.280,-1.088,0.059,0.013
1681555734235,2023-04-15T12.48.54.235,11.290,-1.088,0.041,0.022
1681555734245,2023-04-15T12.48.54.245,11.300,-1.076,-0.003,-0.008
1681555734255,2023-04-15T12.48.54.255,11.310,-1.077,-0.038,-0.077
1681555734265,2023-04-15T12.48.54.265,11.320,-1.091,-0.039,-0.086
1681555734275,2023-04-15T12.48.54.275,11.330,-1.102,-0.051,-0.034
1681555734285,2023-04-15T12.48.54.285,11.340,-1.093,-0.054,0.010
1681555734295,2023-04-15T12.48.54.295,11.350,-1.090,-0.028,0.026
1681555734305,2023-04-15T12.48.54.305,11.360,-1.092,0.002,0.036
1681555734315,2023-04-15T12.48.54.315,11.370,-1.081,0.034,0.025
1681555734325,2023-04-15T12.48.54.325,11.380,-1.067,0.065,0.011
1681555734335,2023-04-15T12.48.54.335,11.390,-1.065,0.093,0.004
1681555734345,2023-04-15T12.48.54.345,11.400,-1.074,0.103,-0.018
1681555734355,2023-04-15T12.48.54.355,11.410,-1.067,0.110,-0.062
1681555734365,2023-04-15T12.48.54.365,11.420,-1.052,0.111,-0.080
1681555734375,2023-04-15T12.48.54.375,11.430,-1.042,0.099,-0.099
1681555734385,2023-04-15T12.48.54.385,11.440,-1.051,0.085,-0.125
1681555734395,2023-04-15T12.48.54.395,11.450,-1.066,0.076,-0.141
1681555734405,2023-04-15T12.48.54.405,11.460,-1.077,0.069,-0.132
1681555734415,2023-04-15T12.48.54.415,11.470,-1.065,0.064,-0.135
1681555734425,2023-04-15T12.48.54.425,11.480,-1.049,0.067,-0.139
1681555734435,2023-04-15T12.48.54.435,11.490,-1.036,0.081,-0.142
1681555734445,2023-04-15T12.48.54.445,11.500,-1.049,0.088,-0.150
1681555734455,2023-04-15T12.48.54.455,11.510,-1.068,0.083,-0.164
1681555734465,2023-04-15T12.48.54.465,11.520,-1.060,0.085,-0.151
1681555734475,2023-04-15T12.48.54.475,11.530,-1.040,0.091,-0.146
1681555734485,2023-04-15T12.48.54.485,11.540,-1.043,0.089,-0.146
1681555734495,2023-04-15T12.48.54.495,11.550,-1.058,0.077,-0.150
1681555734505,2023-04-15T12.48.54.505,11.560,-1.057,0.069,-0.144
1681555734515,2023-04-15T12.48.54.515,11.570,-1.058,0.065,-0.125
1681555734525,2023-04-15T12.48.54.525,11.580,-1.054,0.070,-0.122
1681555734535,2023-04-15T12.48.54.535,11.590,-1.047,0.072,-0.129
1681555734545,2023-04-15T12.48.54.545,11.600,-1.045,0.074,-0.125
1681555734555,2023-04-15T12.48.54.555,11.610,-1.057,0.082,-0.105
1681555734565,2023-04-15T12.48.54.565,11.620,-1.064,0.081,-0.087
1681555734575,2023-04-15T12.48.54.575,11.630,-1.069,0.065,-0.066
1681555734585,2023-04-15T12.48.54.585,11.640,-1.067,0.044,-0.050
1681555734595,2023-04-15T12.48.54.595,11.650,-1.068,0.030,-0.033
1681555734605,2023-04-15T12.48.54.605,11.660,-1.070,0.015,-0.036
1681555734615,2023-04-15T12.48.54.615,11.670,-1.071,0.013,-0.036
1681555734625,2023-04-15T12.48.54.625,11.680,-1.065,0.021,-0.046
1681555734635,2023-04-15T12.48.54.635,11.690,-1.062,0.036,-0.056
1681555734645,2023-04-15T12.48.54.645,11.700,-1.052,0.053,-0.080
1681555734655,2023-04-15T12.48.54.655,11.710,-1.045,0.068,-0.109
1681555734665,2023-04-15T12.48.54.665,11.720,-1.051,0.071,-0.123
1681555734675,2023-04-15T12.48.54.675,11.730,-1.052,0.067,-0.131
1681555734685,2023-04-15T12.48.54.685,11.740,-1.050,0.070,-0.130
1681555734695,2023-04-15T12.48.54.695,11.750,-1.046,0.068,-0.125
1681555734705,2023-04-15T12.48.54.705,11.760,-1.052,0.058,-0.132
1681555734715,2023-04-15T12.48.54.715,11.770,-1.063,0.050,-0.128
1681555734725,2023-04-15T12.48.54.725,11.780,-1.068,0.051,-0.118
1681555734735,2023-04-15T12.48.54.735,11.790,-1.066,0.062,-0.119
1681555734745,2023-04-15T12.48.54.745,11.800,-1.055,0.080,-0.121
1681555734755,2023-04-15T12.48.54.755,11.810,-1.044,0.095,-0.120
1681555734765,2023-04-15T12.48.54.765,11.820,-1.045,0.104,-0.118
1681555734775,2023-04-15T12.48.54.775,11.830,-1.056,0.099,-0.115
1681555734785,2023-04-15T12.48.54.785,11.840,-1.063,0.082,-0.118
1681555734795,2023-04-15T12.48.54.795,11.850,-1.060,0.060,-0.116
1681555734805,2023-04-15T12.48.54.805,11.860,-1.057,0.049,-0.114
1681555734815,2023-04-15T12.48.54.815,11.870,-1.058,0.043,-0.117
1681555734825,2023-04-15T12.48.54.825,11.880,-1.057,0.035,-0.124
1681555734835,2023-04-15T12.48.54.835,11.890,-1.058,0.019,-0.120
1681555734845,2023-04-15T12.48.54.845,11.900,-1.057,0.013,-0.103
1681555734855,2023-04-15T12.48.54.855,11.910,-1.058,0.017,-0.102
1681555734865,2023-04-15T12.48.54.865,11.920,-1.061,0.034,-0.113
1681555734875,2023-04-15T12.48.54.875,11.930,-1.059,0.056,-0.112
1681555734885,2023-04-15T12.48.54.885,11.940,-1.055,0.072,-0.103
1681555734895,2023-04-15T12.48.54.895,11.950,-1.051,0.080,-0.102
1681555734905,2023-04-15T12.48.54.905,11.960,-1.049,0.079,-0.107
1681555734915,2023-04-15T12.48.54.915,11.970,-1.051,0.083,-0.104
1681555734925,2023-04-15T12.48.54.925,11.980,-1.056,0.083,-0.103
1681555734935,2023-04-15T12.48.54.935,11.990,-1.055,0.081,-0.094
1681555734945,2023-04-15T12.48.54.945,12.000,-1.053,0.074,-0.090
1681555734955,2023-04-15T12.48.54.955,12.010,-1.052,0.068,-0.089
1681555734965,2023-04-15T12.48.54.965,12.020,-1.056,0.062,-0.095
1681555734975,2023-04-15T12.48.54.975,12.030,-1.058,0.056,-0.102
1681555734985,2023-04-15T12.48.54.985,12.040,-1.060,0.055,-0.106
1681555734995,2023-04-15T12.48.54.995,12.050,-1.056,0.062,-0.107
1681555735005,2023-04-15T12.48.55.005,12.060,-1.052,0.062,-0.110
1681555735015,2023-04-15T12.48.55.015,12.070,-1.047,0.061,-0.114
1681555735025,2023-04-15T12.48.55.025,12.080,-1.054,0.054,-0.116
1681555735035,2023-04-15T12.48.55.035,12.090,-1.057,0.054,-0.111
1681555735045,2023-04-15T12.48.55.045,12.100,-1.057,0.053,-0.106
1681555735055,2023-04-15T12.48.55.055,12.110,-1.059,0.059,-0.105
1681555735065,2023-04-15T12.48.55.065,12.120,-1.059,0.064,-0.103
1681555735075,2023-04-15T12.48.55.075,12.130,-1.057,0.065,-0.096
1681555735085,2023-04-15T12.48.55.085,12.140,-1.057,0.061,-0.090
1681555735095,2023-04-15T12.48.55.095,12.150,-1.060,0.059,-0.082
1681555735105,2023-04-15T12.48.55.105,12.160,-1.061,0.055,-0.079
1681555735115,2023-04-15T12.48.55.115,12.170,-1.060,0.046,-0.082
1681555735125,2023-04-15T12.48.55.125,12.180,-1.062,0.046,-0.080
1681555735135,2023-04-15T12.48.55.135,12.190,-1.061,0.059,-0.074
1681555735145,2023-04-15T12.48.55.145,12.200,-1.051,0.074,-0.074
1681555735155,2023-04-15T12.48.55.155,12.210,-1.050,0.074,-0.080
1681555735165,2023-04-15T12.48.55.165,12.220,-1.058,0.064,-0.088
1681555735175,2023-04-15T12.48.55.175,12.230,-1.062,0.054,-0.107
1681555735185,2023-04-15T12.48.55.185,12.240,-1.060,0.045,-0.110
1681555735195,2023-04-15T12.48.55.195,12.250,-1.052,0.044,-0.103
1681555735205,2023-04-15T12.48.55.205,12.260,-1.053,0.050,-0.105
1681555735215,2023-04-15T12.48.55.215,12.270,-1.058,0.059,-0.112
1681555735225,2023-04-15T12.48.55.225,12.280,-1.054,0.075,-0.111
1681555735235,2023-04-15T12.48.55.235,12.290,-1.051,0.077,-0.112
1681555735245,2023-04-15T12.48.55.245,12.300,-1.053,0.073,-0.108
1681555735255,2023-04-15T12.48.55.255,12.310,-1.063,0.061,-0.115
1681555735265,2023-04-15T12.48.55.265,12.320,-1.064,0.051,-0.107
1681555735275,2023-04-15T12.48.55.275,12.330,-1.062,0.051,-0.097
1681555735285,2023-04-15T12.48.55.285,12.340,-1.055,0.051,-0.097
1681555735295,2023-04-15T12.48.55.295,12.350,-1.052,0.053,-0.105
1681555735305,2023-04-15T12.48.55.305,12.360,-1.051,0.059,-0.115
1681555735315,2023-04-15T12.48.55.315,12.370,-1.052,0.069,-0.116
1681555735325,2023-04-15T12.48.55.325,12.380,-1.054,0.079,-0.118
1681555735335,2023-04-15T12.48.55.335,12.390,-1.051,0.081,-0.125
1681555735345,2023-04-15T12.48.55.345,12.400,-1.048,0.076,-0.134
1681555735355,2023-04-15T12.48.55.355,12.410,-1.051,0.070,-0.134
1681555735365,2023-04-15T12.48.55.365,12.420,-1.051,0.060,-0.131
1681555735375,2023-04-15T12.48.55.375,12.430,-1.050,0.053,-0.117
1681555735385,2023-04-15T12.48.55.385,12.440,-1.049,0.058,-0.103
1681555735395,2023-04-15T12.48.55.395,12.450,-1.054,0.066,-0.088
1681555735405,2023-04-15T12.48.55.405,12.460,-1.062,0.061,-0.084
1681555735415,2023-04-15T12.48.55.415,12.470,-1.063,0.048,-0.088
1681555735425,2023-04-15T12.48.55.425,12.480,-1.060,0.054,-0.089
1681555735435,2023-04-15T12.48.55.435,12.490,-1.057,0.062,-0.096
1681555735445,2023-04-15T12.48.55.445,12.500,-1.053,0.068,-0.102
1681555735455,2023-04-15T12.48.55.455,12.510,-1.055,0.074,-0.104
1681555735465,2023-04-15T12.48.55.465,12.520,-1.061,0.083,-0.097
1681555735475,2023-04-15T12.48.55.475,12.530,-1.067,0.083,-0.085
1681555735485,2023-04-15T12.48.55.485,12.540,-1.071,0.071,-0.079
1681555735495,2023-04-15T12.48.55.495,12.550,-1.072,0.063,-0.069
1681555735505,2023-04-15T12.48.55.505,12.560,-1.070,0.059,-0.063
1681555735515,2023-04-15T12.48.55.515,12.570,-1.070,0.055,-0.054
1681555735525,2023-04-15T12.48.55.525,12.580,-1.076,0.057,-0.055
1681555735535,2023-04-15T12.48.55.535,12.590,-1.086,0.057,-0.058
1681555735545,2023-04-15T12.48.55.545,12.600,-1.092,0.053,-0.044
1681555735555,2023-04-15T12.48.55.555,12.610,-1.092,0.042,-0.032
1681555735565,2023-04-15T12.48.55.565,12.620,-1.087,0.037,-0.014
1681555735575,2023-04-15T12.48.55.575,12.630,-1.079,0.030,-0.008
1681555735585,2023-04-15T12.48.55.585,12.640,-1.077,0.031,-0.009
1681555735595,2023-04-15T12.48.55.595,12.650,-1.072,0.033,-0.014
1681555735605,2023-04-15T12.48.55.605,12.660,-1.076,0.030,-0.024
1681555735615,2023-04-15T12.48.55.615,12.670,-1.086,0.025,-0.033
1681555735625,2023-04-15T12.48.55.625,12.680,-1.087,0.022,-0.039
1681555735635,2023-04-15T12.48.55.635,12.690,-1.074,0.028,-0.015
1681555735645,2023-04-15T12.48.55.645,12.700,-1.067,0.039,0.004
1681555735655,2023-04-15T12.48.55.655,12.710,-1.068,0.057,0.020
1681555735665,2023-04-15T12.48.55.665,12.720,-1.064,0.072,0.044
1681555735675,2023-04-15T12.48.55.675,12.730,-1.077,0.089,0.081
1681555735685,2023-04-15T12.48.55.685,12.740,-1.086,0.085,0.125
1681555735695,2023-04-15T12.48.55.695,12.750,-1.104,0.051,0.174
1681555735705,2023-04-15T12.48.55.705,12.760,-1.104,-0.016,0.192
1681555735715,2023-04-15T12.48.55.715,12.770,-1.072,-0.083,0.215
1681555735725,2023-04-15T12.48.55.725,12.780,-1.005,-0.146,0.231
1681555735735,2023-04-15T12.48.55.735,12.790,-0.952,-0.148,0.190
1681555735745,2023-04-15T12.48.55.745,12.800,-0.956,-0.109,0.130
1681555735755,2023-04-15T12.48.55.755,12.810,-0.979,-0.012,0.067
1681555735765,2023-04-15T12.48.55.765,12.820,-0.994,0.042,-0.003
1681555735775,2023-04-15T12.48.55.775,12.830,-1.002,0.091,-0.043
1681555735785,2023-04-15T12.48.55.785,12.840,-1.036,0.159,-0.098
1681555735795,2023-04-15T12.48.55.795,12.850,-1.072,0.162,-0.158
1681555735805,2023-04-15T12.48.55.805,12.860,-1.047,0.148,-0.047
1681555735815,2023-04-15T12.48.55.815,12.870,-0.964,0.097,0.067
1681555735825,2023-04-15T12.48.55.825,12.880,-0.946,0.080,0.166
1681555735835,2023-04-15T12.48.55.835,12.890,-0.938,0.088,0.218
1681555735845,2023-04-15T12.48.55.845,12.900,-0.985,0.102,0.193
1681555735855,2023-04-15T12.48.55.855,12.910,-1.025,0.042,0.186
1681555735865,2023-04-15T12.48.55.865,12.920,-1.010,-0.030,0.194
1681555735875,2023-04-15T12.48.55.875,12.930,-1.003,-0.046,0.191
1681555735885,2023-04-15T12.48.55.885,12.940,-1.025,-0.024,0.101
1681555735895,2023-04-15T12.48.55.895,12.950,-1.019,0.044,0.032
1681555735905,2023-04-15T12.48.55.905,12.960,-1.012,0.003,0.141
1681555735915,2023-04-15T12.48.55.915,12.970,-1.004,-0.043,0.207
1681555735925,2023-04-15T12.48.55.925,12.980,-0.987,-0.034,0.158
1681555735935,2023-04-15T12.48.55.935,12.990,-1.032,0.046,0.128
1681555735945,2023-04-15T12.48.55.945,13.000,-1.029,0.063,0.191
1681555735955,2023-04-15T12.48.55.955,13.010,-1.021,0.083,0.240
1681555735965,2023-04-15T12.48.55.965,13.020,-1.028,0.042,0.188
1681555735975,2023-04-15T12.48.55.975,13.030,-0.993,-0.033,0.201
1681555735985,2023-04-15T12.48.55.985,13.040,-0.931,-0.109,0.255
1681555735995,2023-04-15T12.48.55.995,13.050,-0.919,-0.159,0.295
1681555736005,2023-04-15T12.48.56.005,13.060,-1.005,-0.159,0.264
1681555736015,2023-04-15T12.48.56.015,13.070,-1.073,-0.215,0.259
1681555736025,2023-04-15T12.48.56.025,13.080,-1.091,-0.228,0.289
1681555736035,2023-04-15T12.48.56.035,13.090,-1.047,-0.156,0.281
1681555736045,2023-04-15T12.48.56.045,13.100,-1.006,-0.109,0.273
1681555736055,2023-04-15T12.48.56.055,13.110,-1.001,-0.099,0.288
1681555736065,2023-04-15T12.48.56.065,13.120,-0.970,-0.090,0.369
1681555736075,2023-04-15T12.48.56.075,13.130,-0.970,-0.035,0.355
1681555736085,2023-04-15T12.48.56.085,13.140,-1.035,0.031,0.305
1681555736095,2023-04-15T12.48.56.095,13.150,-1.092,0.074,0.247
1681555736105,2023-04-15T12.48.56.105,13.160,-1.076,0.094,0.334
1681555736115,2023-04-15T12.48.56.115,13.170,-1.039,0.146,0.406
1681555736125,2023-04-15T12.48.56.125,13.180,-1.013,0.183,0.464
1681555736135,2023-04-15T12.48.56.135,13.190,-1.012,0.137,0.499
1681555736145,2023-04-15T12.48.56.145,13.200,-1.019,0.025,0.503
1681555736155,2023-04-15T12.48.56.155,13.210,-1.004,-0.057,0.500
1681555736165,2023-04-15T12.48.56.165,13.220,-0.992,-0.047,0.447
1681555736175,2023-04-15T12.48.56.175,13.230,-0.983,-0.045,0.419
1681555736185,2023-04-15T12.48.56.185,13.240,-0.958,-0.018,0.418
1681555736195,2023-04-15T12.48.56.195,13.250,-0.944,0.019,0.473
1681555736205,2023-04-15T12.48.56.205,13.260,-0.923,0.075,0.597
1681555736215,2023-04-15T12.48.56.215,13.270,-0.956,0.158,0.611
1681555736225,2023-04-15T12.48.56.225,13.280,-1.001,0.124,0.613
1681555736235,2023-04-15T12.48.56.235,13.290,-0.995,0.042,0.601
1681555736245,2023-04-15T12.48.56.245,13.300,-0.932,-0.013,0.622
1681555736255,2023-04-15T12.48.56.255,13.310,-0.849,-0.001,0.652
1681555736265,2023-04-15T12.48.56.265,13.320,-0.822,0.046,0.626
1681555736275,2023-04-15T12.48.56.275,13.330,-0.805,0.046,0.638
1681555736285,2023-04-15T12.48.56.285,13.340,-0.812,0.033,0.631
1681555736295,2023-04-15T12.48.56.295,13.350,-0.815,-0.034,0.719
1681555736305,2023-04-15T12.48.56.305,13.360,-0.833,-0.014,0.742
1681555736315,2023-04-15T12.48.56.315,13.370,-0.896,0.018,0.705
1681555736325,2023-04-15T12.48.56.325,13.380,-0.920,0.011,0.696
1681555736335,2023-04-15T12.48.56.335,13.390,-0.909,-0.026,0.677
1681555736345,2023-04-15T12.48.56.345,13.400,-0.846,-0.079,0.689
1681555736355,2023-04-15T12.48.56.355,13.410,-0.771,-0.091,0.710
1681555736365,2023-04-15T12.48.56.365,13.420,-0.729,-0.103,0.701
1681555736375,2023-04-15T12.48.56.375,13.430,-0.668,-0.119,0.749
1681555736385,2023-04-15T12.48.56.385,13.440,-0.655,-0.104,0.769
1681555736395,2023-04-15T12.48.56.395,13.450,-0.674,-0.075,0.820
1681555736405,2023-04-15T12.48.56.405,13.460,-0.729,-0.005,0.841
1681555736415,2023-04-15T12.48.56.415,13.470,-0.783,0.033,0.825
1681555736425,2023-04-15T12.48.56.425,13.480,-0.780,0.026,0.811
1681555736435,2023-04-15T12.48.56.435,13.490,-0.769,0.016,0.791
1681555736445,2023-04-15T12.48.56.445,13.500,-0.731,0.001,0.781
1681555736455,2023-04-15T12.48.56.455,13.510,-0.687,0.014,0.789
1681555736465,2023-04-15T12.48.56.465,13.520,-0.660,-0.006,0.807
1681555736475,2023-04-15T12.48.56.475,13.530,-0.653,-0.026,0.840
1681555736485,2023-04-15T12.48.56.485,13.540,-0.679,0.002,0.841
1681555736495,2023-04-15T12.48.56.495,13.550,-0.691,0.012,0.859
1681555736505,2023-04-15T12.48.56.505,13.560,-0.721,0.039,0.847
1681555736515,2023-04-15T12.48.56.515,13.570,-0.750,0.046,0.842
1681555736525,2023-04-15T12.48.56.525,13.580,-0.756,0.017,0.849
1681555736535,2023-04-15T12.48.56.535,13.590,-0.761,-0.022,0.834
1681555736545,2023-04-15T12.48.56.545,13.600,-0.743,-0.056,0.829
1681555736555,2023-04-15T12.48.56.555,13.610,-0.718,-0.057,0.830
1681555736565,2023-04-15T12.48.56.565,13.620,-0.715,-0.065,0.808
1681555736575,2023-04-15T12.48.56.575,13.630,-0.718,-0.071,0.817
1681555736585,2023-04-15T12.48.56.585,13.640,-0.764,-0.048,0.819
1681555736595,2023-04-15T12.48.56.595,13.650,-0.806,-0.042,0.827
1681555736605,2023-04-15T12.48.56.605,13.660,-0.815,-0.049,0.806
1681555736615,2023-04-15T12.48.56.615,13.670,-0.797,-0.064,0.794
1681555736625,2023-04-15T12.48.56.625,13.680,-0.791,-0.072,0.793
1681555736635,2023-04-15T12.48.56.635,13.690,-0.798,-0.076,0.792
1681555736645,2023-04-15T12.48.56.645,13.700,-0.811,-0.064,0.787
1681555736655,2023-04-15T12.48.56.655,13.710,-0.809,-0.041,0.789
1681555736665,2023-04-15T12.48.56.665,13.720,-0.806,0.002,0.771
1681555736675,2023-04-15T12.48.56.675,13.730,-0.811,0.029,0.761
1681555736685,2023-04-15T12.48.56.685,13.740,-0.817,0.028,0.766
1681555736695,2023-04-15T12.48.56.695,13.750,-0.818,0.013,0.764
1681555736705,2023-04-15T12.48.56.705,13.760,-0.828,-0.003,0.740
1681555736715,2023-04-15T12.48.56.715,13.770,-0.834,-0.019,0.724
1681555736725,2023-04-15T12.48.56.725,13.780,-0.828,-0.018,0.716
1681555736735,2023-04-15T12.48.56.735,13.790,-0.830,-0.010,0.702
1681555736745,2023-04-15T12.48.56.745,13.800,-0.840,0.000,0.688
1681555736755,2023-04-15T12.48.56.755,13.810,-0.845,0.012,0.680
1681555736765,2023-04-15T12.48.56.765,13.820,-0.854,0.013,0.662
1681555736775,2023-04-15T12.48.56.775,13.830,-0.853,-0.000,0.663
1681555736785,2023-04-15T12.48.56.785,13.840,-0.852,-0.009,0.666
1681555736795,2023-04-15T12.48.56.795,13.850,-0.868,-0.021,0.647
1681555736805,2023-04-15T12.48.56.805,13.860,-0.889,-0.027,0.615
1681555736815,2023-04-15T12.48.56.815,13.870,-0.905,-0.034,0.593
1681555736825,2023-04-15T12.48.56.825,13.880,-0.897,-0.028,0.588
1681555736835,2023-04-15T12.48.56.835,13.890,-0.887,0.000,0.575
1681555736845,2023-04-15T12.48.56.845,13.900,-0.888,0.022,0.560
1681555736855,2023-04-15T12.48.56.855,13.910,-0.908,0.051,0.540
1681555736865,2023-04-15T12.48.56.865,13.920,-0.927,0.073,0.550
1681555736875,2023-04-15T12.48.56.875,13.930,-0.953,0.061,0.525
1681555736885,2023-04-15T12.48.56.885,13.940,-0.976,0.049,0.510
1681555736895,2023-04-15T12.48.56.895,13.950,-0.970,0.053,0.498
1681555736905,2023-04-15T12.48.56.905,13.960,-0.964,0.050,0.472
1681555736915,2023-04-15T12.48.56.915,13.970,-0.962,0.033,0.466
1681555736925,2023-04-15T12.48.56.925,13.980,-0.963,0.001,0.468
1681555736935,2023-04-15T12.48.56.935,13.990,-0.962,-0.014,0.468
1681555736945,2023-04-15T12.48.56.945,14.000,-0.975,0.004,0.442
1681555736955,2023-04-15T12.48.56.955,14.010,-0.991,0.035,0.420
1681555736965,2023-04-15T12.48.56.965,14.020,-1.000,0.047,0.417
1681555736975,2023-04-15T12.48.56.975,14.030,-1.005,0.047,0.402
1681555736985,2023-04-15T12.48.56.985,14.040,-0.999,0.058,0.392
1681555736995,2023-04-15T12.48.56.995,14.050,-0.999,0.065,0.378
1681555737005,2023-04-15T12.48.57.005,14.060,-0.993,0.066,0.364
1681555737015,2023-04-15T12.48.57.015,14.070,-1.002,0.081,0.337
1681555737025,2023-04-15T12.48.57.025,14.080,-1.030,0.106,0.301
1681555737035,2023-04-15T12.48.57.035,14.090,-1.039,0.095,0.309
1681555737045,2023-04-15T12.48.57.045,14.100,-1.050,0.067,0.314
1681555737055,2023-04-15T12.48.57.055,14.110,-1.059,0.039,0.264
1681555737065,2023-04-15T12.48.57.065,14.120,-1.052,0.006,0.246
1681555737075,2023-04-15T12.48.57.075,14.130,-1.008,-0.016,0.284
1681555737085,2023-04-15T12.48.57.085,14.140,-0.954,-0.018,0.314
1681555737095,2023-04-15T12.48.57.095,14.150,-0.928,0.000,0.302
1681555737105,2023-04-15T12.48.57.105,14.160,-0.953,0.045,0.245
1681555737115,2023-04-15T12.48.57.115,14.170,-1.007,0.064,0.174
1681555737125,2023-04-15T12.48.57.125,14.180,-1.056,0.073,0.146
1681555737135,2023-04-15T12.48.57.135,14.190,-1.067,0.074,0.114
1681555737145,2023-04-15T12.48.57.145,14.200,-1.031,0.070,0.166
1681555737155,2023-04-15T12.48.57.155,14.210,-0.976,0.066,0.241
1681555737165,2023-04-15T12.48.57.165,14.220,-0.954,0.074,0.246
1681555737175,2023-04-15T12.48.57.175,14.230,-0.971,0.091,0.231
1681555737185,2023-04-15T12.48.57.185,14.240,-0.995,0.118,0.191
1681555737195,2023-04-15T12.48.57.195,14.250,-1.008,0.123,0.148
1681555737205,2023-04-15T12.48.57.205,14.260,-0.990,0.104,0.195
1681555737215,2023-04-15T12.48.57.215,14.270,-0.957,0.091,0.208
1681555737225,2023-04-15T12.48.57.225,14.280,-0.945,0.068,0.179
1681555737235,2023-04-15T12.48.57.235,14.290,-0.945,0.047,0.167
1681555737245,2023-04-15T12.48.57.245,14.300,-0.963,0.034,0.167
1681555737255,2023-04-15T12.48.57.255,14.310,-0.952,0.008,0.187
1681555737265,2023-04-15T12.48.57.265,14.320,-0.924,0.007,0.221
1681555737275,2023-04-15T12.48.57.275,14.330,-0.878,0.008,0.215
1681555737285,2023-04-15T12.48.57.285,14.340,-0.925,0.025,0.243
1681555737295,2023-04-15T12.48.57.295,14.350,-0.958,0.027,0.297
1681555737305,2023-04-15T12.48.57.305,14.360,-0.970,-0.013,0.326
1681555737315,2023-04-15T12.48.57.315,14.370,-0.963,-0.140,0.312
1681555737325,2023-04-15T12.48.57.325,14.380,-0.992,-0.289,0.283
1681555737335,2023-04-15T12.48.57.335,14.390,-1.067,-0.370,0.217
1681555737345,2023-04-15T12.48.57.345,14.400,-1.124,-0.381,0.237
1681555737355,2023-04-15T12.48.57.355,14.410,-1.127,-0.358,0.254
1681555737365,2023-04-15T12.48.57.365,14.420,-1.125,-0.314,0.215
1681555737375,2023-04-15T12.48.57.375,14.430,-1.116,-0.234,0.174
1681555737385,2023-04-15T12.48.57.385,14.440,-1.103,-0.121,0.144
1681555737395,2023-04-15T12.48.57.395,14.450,-1.087,-0.042,0.130
1681555737405,2023-04-15T12.48.57.405,14.460,-1.074,0.012,0.075
1681555737415,2023-04-15T12.48.57.415,14.470,-1.108,0.077,0.087
1681555737425,2023-04-15T12.48.57.425,14.480,-1.095,0.111,0.111
1681555737435,2023-04-15T12.48.57.435,14.490,-1.053,0.084,0.089
1681555737445,2023-04-15T12.48.57.445,14.500,-1.043,0.055,0.065
1681555737455,2023-04-15T12.48.57.455,14.510,-1.060,0.024,0.023
1681555737465,2023-04-15T12.48.57.465,14.520,-1.086,-0.007,0.005
1681555737475,2023-04-15T12.48.57.475,14.530,-1.078,-0.019,0.017
1681555737485,2023-04-15T12.48.57.485,14.540,-1.070,-0.006,0.008
1681555737495,2023-04-15T12.48.57.495,14.550,-1.070,0.021,-0.025
1681555737505,2023-04-15T12.48.57.505,14.560,-1.076,0.038,-0.051
