epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1684581651152,2023-05-20T13:20:51.152,11.760,-0.940,0.443,0.049
1684581651162,2023-05-20T13:20:51.162,11.770,-0.896,0.358,0.055
1684581651172,2023-05-20T13:20:51.172,11.780,-0.835,0.258,0.041
1684581651182,2023-05-20T13:20:51.182,11.790,-0.863,0.269,-0.026
1684581651192,2023-05-20T13:20:51.192,11.800,-0.926,0.438,0.065
1684581651202,2023-05-20T13:20:51.202,11.810,-0.959,0.477,0.064
1684581651212,2023-05-20T13:20:51.212,11.820,-0.943,0.469,-0.012
1684581651222,2023-05-20T13:20:51.222,11.830,-0.887,0.483,0.002
1684581651232,2023-05-20T13:20:51.232,11.840,-0.868,0.516,0.049
1684581651242,2023-05-20T13:20:51.242,11.850,-0.843,0.520,0.001
1684581651252,2023-05-20T13:20:51.252,11.860,-0.772,0.495,-0.047
1684581651262,2023-05-20T13:20:51.262,11.870,-0.691,0.506,-0.022
1684581651272,2023-05-20T13:20:51.272,11.880,-0.658,0.517,-0.013
1684581651282,2023-05-20T13:20:51.282,11.890,-0.700,0.575,-0.021
1684581651292,2023-05-20T13:20:51.292,11.900,-0.759,0.619,-0.017
1684581651302,2023-05-20T13:20:51.302,11.910,-0.770,0.622,-0.029
1684581651312,2023-05-20T13:20:51.312,11.920,-0.778,0.618,-0.017
1684581651322,2023-05-20T13:20:51.322,11.930,-0.771,0.632,0.003
1684581651332,2023-05-20T13:20:51.332,11.940,-0.798,0.642,0.001
1684581651342,2023-05-20T13:20:51.342,11.950,-0.774,0.594,0.021
1684581651352,2023-05-20T13:20:51.352,11.960,-0.767,0.572,0.030
1684581651362,2023-05-20T13:20:51.362,11.970,-0.752,0.558,0.045
1684581651372,2023-05-20T13:20:51.372,11.980,-0.768,0.569,0.070
1684581651382,2023-05-20T13:20:51.382,11.990,-0.787,0.577,0.054
1684581651392,2023-05-20T13:20:51.392,12.000,-0.779,0.604,0.048
1684581651402,2023-05-20T13:20:51.402,12.010,-0.760,0.614,0.045
1684581651412,2023-05-20T13:20:51.412,12.020,-0.733,0.640,0.008
1684581651422,2023-05-20T13:20:51.422,12.030,-0.739,0.679,0.004
1684581651432,2023-05-20T13:20:51.432,12.040,-0.775,0.675,0.013
1684581651442,2023-05-20T13:20:51.442,12.050,-0.780,0.640,0.029
1684581651452,2023-05-20T13:20:51.452,12.060,-0.778,0.611,0.042
1684581651462,2023-05-20T13:20:51.462,12.070,-0.783,0.587,0.031
1684581651472,2023-05-20T13:20:51.472,12.080,-0.787,0.564,0.042
1684581651482,2023-05-20T13:20:51.482,12.090,-0.781,0.571,0.069
1684581651492,2023-05-20T13:20:51.492,12.100,-0.775,0.565,0.099
1684581651502,2023-05-20T13:20:51.502,12.110,-0.794,0.552,0.099
1684581651512,2023-05-20T13:20:51.512,12.120,-0.808,0.545,0.092
1684581651522,2023-05-20T13:20:51.522,12.130,-0.816,0.536,0.090
1684581651532,2023-05-20T13:20:51.532,12.140,-0.826,0.545,0.080
1684581651542,2023-05-20T13:20:51.542,12.150,-0.814,0.556,0.070
1684581651552,2023-05-20T13:20:51.552,12.160,-0.820,0.579,0.047
1684581651562,2023-05-20T13:20:51.562,12.170,-0.842,0.586,0.037
1684581651572,2023-05-20T13:20:51.572,12.180,-0.846,0.581,0.038
1684581651582,2023-05-20T13:20:51.582,12.190,-0.848,0.570,0.039
1684581651592,2023-05-20T13:20:51.592,12.200,-0.839,0.550,0.031
1684581651602,2023-05-20T13:20:51.602,12.210,-0.836,0.533,0.016
1684581651612,2023-05-20T13:20:51.612,12.220,-0.843,0.533,-0.003
1684581651622,2023-05-20T13:20:51.622,12.230,-0.852,0.530,-0.005
1684581651632,2023-05-20T13:20:51.632,12.240,-0.865,0.482,0.009
1684581651642,2023-05-20T13:20:51.642,12.250,-0.868,0.453,0.024
1684581651652,2023-05-20T13:20:51.652,12.260,-0.886,0.454,0.021
1684581651662,2023-05-20T13:20:51.662,12.270,-0.903,0.462,0.020
1684581651672,2023-05-20T13:20:51.672,12.280,-0.907,0.469,0.030
1684581651682,2023-05-20T13:20:51.682,12.290,-0.905,0.459,0.036
1684581651692,2023-05-20T13:20:51.692,12.300,-0.901,0.447,0.034
1684581651702,2023-05-20T13:20:51.702,12.310,-0.906,0.430,0.020
1684581651712,2023-05-20T13:20:51.712,12.320,-0.910,0.421,0.006
1684581651722,2023-05-20T13:20:51.722,12.330,-0.921,0.400,-0.010
1684581651732,2023-05-20T13:20:51.732,12.340,-0.931,0.375,-0.009
1684581651742,2023-05-20T13:20:51.742,12.350,-0.929,0.381,-0.009
1684581651752,2023-05-20T13:20:51.752,12.360,-0.928,0.370,-0.015
1684581651762,2023-05-20T13:20:51.762,12.370,-0.909,0.350,-0.031
1684581651772,2023-05-20T13:20:51.772,12.380,-0.909,0.347,-0.057
1684581651782,2023-05-20T13:20:51.782,12.390,-0.918,0.364,-0.073
1684581651792,2023-05-20T13:20:51.792,12.400,-0.919,0.354,-0.059
1684581651802,2023-05-20T13:20:51.802,12.410,-0.926,0.334,-0.063
1684581651812,2023-05-20T13:20:51.812,12.420,-0.920,0.314,-0.067
1684581651822,2023-05-20T13:20:51.822,12.430,-0.913,0.293,-0.069
1684581651832,2023-05-20T13:20:51.832,12.440,-0.909,0.279,-0.082
1684581651842,2023-05-20T13:20:51.842,12.450,-0.927,0.284,-0.078
1684581651852,2023-05-20T13:20:51.852,12.460,-0.942,0.267,-0.065
1684581651862,2023-05-20T13:20:51.862,12.470,-0.944,0.241,-0.066
1684581651872,2023-05-20T13:20:51.872,12.480,-0.925,0.238,-0.068
1684581651882,2023-05-20T13:20:51.882,12.490,-0.914,0.246,-0.057
1684581651892,2023-05-20T13:20:51.892,12.500,-0.897,0.227,-0.053
1684581651902,2023-05-20T13:20:51.902,12.510,-0.908,0.237,-0.063
1684581651912,2023-05-20T13:20:51.912,12.520,-0.920,0.218,-0.074
1684581651922,2023-05-20T13:20:51.922,12.530,-0.945,0.199,-0.118
1684581651932,2023-05-20T13:20:51.932,12.540,-0.962,0.202,-0.116
1684581651942,2023-05-20T13:20:51.942,12.550,-0.964,0.155,-0.110
1684581651952,2023-05-20T13:20:51.952,12.560,-0.955,0.122,-0.122
1684581651962,2023-05-20T13:20:51.962,12.570,-0.944,0.135,-0.109
1684581651972,2023-05-20T13:20:51.972,12.580,-0.925,0.144,-0.096
1684581651982,2023-05-20T13:20:51.982,12.590,-0.906,0.161,-0.080
1684581651992,2023-05-20T13:20:51.992,12.600,-0.892,0.160,-0.064
1684581652002,2023-05-20T13:20:52.002,12.610,-0.890,0.139,-0.068
1684581652012,2023-05-20T13:20:52.012,12.620,-0.909,0.120,-0.096
1684581652022,2023-05-20T13:20:52.022,12.630,-0.913,0.097,-0.103
1684581652032,2023-05-20T13:20:52.032,12.640,-0.923,0.088,-0.094
1684581652042,2023-05-20T13:20:52.042,12.650,-0.934,0.078,-0.086
1684581652052,2023-05-20T13:20:52.052,12.660,-0.914,0.069,-0.065
1684581652062,2023-05-20T13:20:52.062,12.670,-0.887,0.062,-0.049
1684581652072,2023-05-20T13:20:52.072,12.680,-0.874,0.045,-0.034
1684581652082,2023-05-20T13:20:52.082,12.690,-0.882,0.023,-0.016
1684581652092,2023-05-20T13:20:52.092,12.700,-0.897,-0.016,-0.020
1684581652102,2023-05-20T13:20:52.102,12.710,-0.901,-0.038,-0.034
1684581652112,2023-05-20T13:20:52.112,12.720,-0.906,-0.042,-0.048
1684581652122,2023-05-20T13:20:52.122,12.730,-0.912,-0.020,-0.051
1684581652132,2023-05-20T13:20:52.132,12.740,-0.910,-0.012,-0.064
1684581652142,2023-05-20T13:20:52.142,12.750,-0.886,-0.020,-0.077
1684581652152,2023-05-20T13:20:52.152,12.760,-0.862,-0.028,-0.076
1684581652162,2023-05-20T13:20:52.162,12.770,-0.854,-0.017,-0.080
1684581652172,2023-05-20T13:20:52.172,12.780,-0.863,-0.037,-0.080
1684581652182,2023-05-20T13:20:52.182,12.790,-0.881,-0.056,-0.084
1684581652192,2023-05-20T13:20:52.192,12.800,-0.901,-0.061,-0.053
1684581652202,2023-05-20T13:20:52.202,12.810,-0.912,-0.059,-0.035
1684581652212,2023-05-20T13:20:52.212,12.820,-0.901,-0.035,-0.052
1684581652222,2023-05-20T13:20:52.222,12.830,-0.887,0.009,-0.073
1684581652232,2023-05-20T13:20:52.232,12.840,-0.873,0.040,-0.075
1684581652242,2023-05-20T13:20:52.242,12.850,-0.876,0.050,-0.059
1684581652252,2023-05-20T13:20:52.252,12.860,-0.894,0.025,-0.047
1684581652262,2023-05-20T13:20:52.262,12.870,-0.917,-0.025,-0.018
1684581652272,2023-05-20T13:20:52.272,12.880,-0.929,-0.058,-0.035
1684581652282,2023-05-20T13:20:52.282,12.890,-0.929,-0.068,-0.024
1684581652292,2023-05-20T13:20:52.292,12.900,-0.937,-0.042,-0.040
1684581652302,2023-05-20T13:20:52.302,12.910,-0.955,-0.033,-0.037
1684581652312,2023-05-20T13:20:52.312,12.920,-0.933,-0.034,0.002
1684581652322,2023-05-20T13:20:52.322,12.930,-0.918,-0.024,-0.025
1684581652332,2023-05-20T13:20:52.332,12.940,-0.945,-0.015,-0.070
1684581652342,2023-05-20T13:20:52.342,12.950,-0.950,-0.022,-0.079
1684581652352,2023-05-20T13:20:52.352,12.960,-0.936,-0.020,-0.092
1684581652362,2023-05-20T13:20:52.362,12.970,-0.937,0.000,-0.104
1684581652372,2023-05-20T13:20:52.372,12.980,-0.938,-0.002,-0.099
1684581652382,2023-05-20T13:20:52.382,12.990,-0.938,-0.022,-0.095
1684581652392,2023-05-20T13:20:52.392,13.000,-0.933,-0.021,-0.116
1684581652402,2023-05-20T13:20:52.402,13.010,-0.952,-0.020,-0.149
1684581652412,2023-05-20T13:20:52.412,13.020,-0.965,-0.034,-0.163
1684581652422,2023-05-20T13:20:52.422,13.030,-0.965,-0.046,-0.140
1684581652432,2023-05-20T13:20:52.432,13.040,-0.942,-0.054,-0.127
1684581652442,2023-05-20T13:20:52.442,13.050,-0.930,-0.051,-0.149
1684581652452,2023-05-20T13:20:52.452,13.060,-0.949,-0.069,-0.166
1684581652462,2023-05-20T13:20:52.462,13.070,-0.954,-0.135,-0.148
1684581652472,2023-05-20T13:20:52.472,13.080,-0.936,-0.207,-0.135
1684581652482,2023-05-20T13:20:52.482,13.090,-0.920,-0.247,-0.159
1684581652492,2023-05-20T13:20:52.492,13.100,-0.923,-0.268,-0.178
1684581652502,2023-05-20T13:20:52.502,13.110,-0.931,-0.300,-0.157
1684581652512,2023-05-20T13:20:52.512,13.120,-0.912,-0.291,-0.153
1684581652522,2023-05-20T13:20:52.522,13.130,-0.922,-0.261,-0.177
1684581652532,2023-05-20T13:20:52.532,13.140,-0.931,-0.225,-0.185
1684581652542,2023-05-20T13:20:52.542,13.150,-0.935,-0.199,-0.181
1684581652552,2023-05-20T13:20:52.552,13.160,-0.929,-0.167,-0.161
1684581652562,2023-05-20T13:20:52.562,13.170,-0.926,-0.137,-0.159
1684581652572,2023-05-20T13:20:52.572,13.180,-0.929,-0.145,-0.144
1684581652582,2023-05-20T13:20:52.582,13.190,-0.928,-0.163,-0.126
1684581652592,2023-05-20T13:20:52.592,13.200,-0.922,-0.178,-0.130
1684581652602,2023-05-20T13:20:52.602,13.210,-0.925,-0.191,-0.143
1684581652612,2023-05-20T13:20:52.612,13.220,-0.927,-0.195,-0.156
1684581652622,2023-05-20T13:20:52.622,13.230,-0.932,-0.218,-0.164
1684581652632,2023-05-20T13:20:52.632,13.240,-0.927,-0.233,-0.166
1684581652642,2023-05-20T13:20:52.642,13.250,-0.925,-0.234,-0.173
1684581652652,2023-05-20T13:20:52.652,13.260,-0.929,-0.235,-0.172
1684581652662,2023-05-20T13:20:52.662,13.270,-0.928,-0.252,-0.161
1684581652672,2023-05-20T13:20:52.672,13.280,-0.920,-0.262,-0.163
1684581652682,2023-05-20T13:20:52.682,13.290,-0.921,-0.252,-0.176
1684581652692,2023-05-20T13:20:52.692,13.300,-0.934,-0.243,-0.179
1684581652702,2023-05-20T13:20:52.702,13.310,-0.936,-0.238,-0.158
1684581652712,2023-05-20T13:20:52.712,13.320,-0.930,-0.225,-0.160
1684581652722,2023-05-20T13:20:52.722,13.330,-0.933,-0.208,-0.171
1684581652732,2023-05-20T13:20:52.732,13.340,-0.924,-0.208,-0.159
1684581652742,2023-05-20T13:20:52.742,13.350,-0.913,-0.209,-0.143
1684581652752,2023-05-20T13:20:52.752,13.360,-0.919,-0.211,-0.155
1684581652762,2023-05-20T13:20:52.762,13.370,-0.928,-0.219,-0.165
1684581652772,2023-05-20T13:20:52.772,13.380,-0.927,-0.221,-0.160
1684581652782,2023-05-20T13:20:52.782,13.390,-0.925,-0.229,-0.156
1684581652792,2023-05-20T13:20:52.792,13.400,-0.924,-0.237,-0.162
1684581652802,2023-05-20T13:20:52.802,13.410,-0.926,-0.243,-0.175
1684581652812,2023-05-20T13:20:52.812,13.420,-0.927,-0.243,-0.168
1684581652822,2023-05-20T13:20:52.822,13.430,-0.926,-0.230,-0.160
1684581652832,2023-05-20T13:20:52.832,13.440,-0.923,-0.205,-0.171
1684581652842,2023-05-20T13:20:52.842,13.450,-0.925,-0.184,-0.178
1684581652852,2023-05-20T13:20:52.852,13.460,-0.927,-0.171,-0.171
1684581652862,2023-05-20T13:20:52.862,13.470,-0.931,-0.172,-0.154
1684581652872,2023-05-20T13:20:52.872,13.480,-0.933,-0.183,-0.154
1684581652882,2023-05-20T13:20:52.882,13.490,-0.937,-0.196,-0.160
1684581652892,2023-05-20T13:20:52.892,13.500,-0.930,-0.199,-0.161
1684581652902,2023-05-20T13:20:52.902,13.510,-0.925,-0.204,-0.156
1684581652912,2023-05-20T13:20:52.912,13.520,-0.923,-0.207,-0.154
1684581652922,2023-05-20T13:20:52.922,13.530,-0.933,-0.217,-0.163
1684581652932,2023-05-20T13:20:52.932,13.540,-0.935,-0.218,-0.165
1684581652942,2023-05-20T13:20:52.942,13.550,-0.931,-0.225,-0.161
1684581652952,2023-05-20T13:20:52.952,13.560,-0.925,-0.234,-0.161
1684581652962,2023-05-20T13:20:52.962,13.570,-0.917,-0.241,-0.153
1684581652972,2023-05-20T13:20:52.972,13.580,-0.921,-0.236,-0.155
1684581652982,2023-05-20T13:20:52.982,13.590,-0.927,-0.216,-0.160
1684581652992,2023-05-20T13:20:52.992,13.600,-0.929,-0.201,-0.157
1684581653002,2023-05-20T13:20:53.002,13.610,-0.927,-0.195,-0.151
1684581653012,2023-05-20T13:20:53.012,13.620,-0.932,-0.198,-0.158
1684581653022,2023-05-20T13:20:53.022,13.630,-0.932,-0.200,-0.164
1684581653032,2023-05-20T13:20:53.032,13.640,-0.923,-0.197,-0.158
1684581653042,2023-05-20T13:20:53.042,13.650,-0.924,-0.198,-0.154
1684581653052,2023-05-20T13:20:53.052,13.660,-0.922,-0.193,-0.155
1684581653062,2023-05-20T13:20:53.062,13.670,-0.926,-0.193,-0.159
1684581653072,2023-05-20T13:20:53.072,13.680,-0.931,-0.206,-0.158
1684581653082,2023-05-20T13:20:53.082,13.690,-0.928,-0.219,-0.159
1684581653092,2023-05-20T13:20:53.092,13.700,-0.927,-0.227,-0.163
1684581653102,2023-05-20T13:20:53.102,13.710,-0.928,-0.229,-0.163
1684581653112,2023-05-20T13:20:53.112,13.720,-0.929,-0.221,-0.169
1684581653122,2023-05-20T13:20:53.122,13.730,-0.927,-0.212,-0.169
1684581653132,2023-05-20T13:20:53.132,13.740,-0.926,-0.201,-0.163
1684581653142,2023-05-20T13:20:53.142,13.750,-0.933,-0.205,-0.164
1684581653152,2023-05-20T13:20:53.152,13.760,-0.931,-0.215,-0.165
1684581653162,2023-05-20T13:20:53.162,13.770,-0.924,-0.219,-0.164
1684581653172,2023-05-20T13:20:53.172,13.780,-0.922,-0.217,-0.166
1684581653182,2023-05-20T13:20:53.182,13.790,-0.926,-0.210,-0.168
1684581653192,2023-05-20T13:20:53.192,13.800,-0.928,-0.212,-0.166
1684581653202,2023-05-20T13:20:53.202,13.810,-0.926,-0.213,-0.164
1684581653212,2023-05-20T13:20:53.212,13.820,-0.924,-0.214,-0.163
1684581653222,2023-05-20T13:20:53.222,13.830,-0.928,-0.217,-0.170
1684581653232,2023-05-20T13:20:53.232,13.840,-0.931,-0.222,-0.165
1684581653242,2023-05-20T13:20:53.242,13.850,-0.920,-0.219,-0.155
1684581653252,2023-05-20T13:20:53.252,13.860,-0.918,-0.214,-0.163
1684581653262,2023-05-20T13:20:53.262,13.870,-0.931,-0.210,-0.174
1684581653272,2023-05-20T13:20:53.272,13.880,-0.938,-0.212,-0.172
1684581653282,2023-05-20T13:20:53.282,13.890,-0.928,-0.222,-0.160
1684581653292,2023-05-20T13:20:53.292,13.900,-0.923,-0.230,-0.163
1684581653302,2023-05-20T13:20:53.302,13.910,-0.923,-0.232,-0.166
1684581653312,2023-05-20T13:20:53.312,13.920,-0.923,-0.219,-0.161
1684581653322,2023-05-20T13:20:53.322,13.930,-0.925,-0.198,-0.166
1684581653332,2023-05-20T13:20:53.332,13.940,-0.929,-0.183,-0.162
1684581653342,2023-05-20T13:20:53.342,13.950,-0.933,-0.183,-0.162
1684581653352,2023-05-20T13:20:53.352,13.960,-0.936,-0.191,-0.164
1684581653362,2023-05-20T13:20:53.362,13.970,-0.930,-0.203,-0.163
1684581653372,2023-05-20T13:20:53.372,13.980,-0.926,-0.218,-0.164
1684581653382,2023-05-20T13:20:53.382,13.990,-0.925,-0.226,-0.166
1684581653392,2023-05-20T13:20:53.392,14.000,-0.925,-0.225,-0.171
1684581653402,2023-05-20T13:20:53.402,14.010,-0.926,-0.221,-0.166
1684581653412,2023-05-20T13:20:53.412,14.020,-0.923,-0.217,-0.158
1684581653422,2023-05-20T13:20:53.422,14.030,-0.923,-0.214,-0.159
1684581653432,2023-05-20T13:20:53.432,14.040,-0.926,-0.218,-0.168
1684581653442,2023-05-20T13:20:53.442,14.050,-0.930,-0.221,-0.168
1684581653452,2023-05-20T13:20:53.452,14.060,-0.925,-0.226,-0.164
1684581653462,2023-05-20T13:20:53.462,14.070,-0.923,-0.220,-0.162
1684581653472,2023-05-20T13:20:53.472,14.080,-0.924,-0.211,-0.169
1684581653482,2023-05-20T13:20:53.482,14.090,-0.925,-0.203,-0.168
1684581653492,2023-05-20T13:20:53.492,14.100,-0.929,-0.206,-0.164
1684581653502,2023-05-20T13:20:53.502,14.110,-0.927,-0.208,-0.164
1684581653512,2023-05-20T13:20:53.512,14.120,-0.929,-0.218,-0.166
1684581653522,2023-05-20T13:20:53.522,14.130,-0.928,-0.226,-0.164
1684581653532,2023-05-20T13:20:53.532,14.140,-0.926,-0.232,-0.159
1684581653542,2023-05-20T13:20:53.542,14.150,-0.923,-0.230,-0.159
1684581653552,2023-05-20T13:20:53.552,14.160,-0.923,-0.228,-0.163
1684581653562,2023-05-20T13:20:53.562,14.170,-0.925,-0.222,-0.166
