epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681555315616,2023-04-15T12.41.55.616,25.590,-1.070,-0.006,-0.116
1681555315626,2023-04-15T12.41.55.626,25.600,-1.058,0.001,-0.101
1681555315636,2023-04-15T12.41.55.636,25.610,-1.055,0.014,-0.091
1681555315646,2023-04-15T12.41.55.646,25.620,-1.052,0.011,-0.098
1681555315656,2023-04-15T12.41.55.656,25.630,-1.038,0.001,-0.094
1681555315666,2023-04-15T12.41.55.666,25.640,-1.037,0.000,-0.102
1681555315676,2023-04-15T12.41.55.676,25.650,-1.045,0.005,-0.115
1681555315686,2023-04-15T12.41.55.686,25.660,-1.057,0.013,-0.114
1681555315696,2023-04-15T12.41.55.696,25.670,-1.070,0.005,-0.118
1681555315706,2023-04-15T12.41.55.706,25.680,-1.056,-0.001,-0.108
1681555315716,2023-04-15T12.41.55.716,25.690,-1.044,0.004,-0.100
1681555315726,2023-04-15T12.41.55.726,25.700,-1.044,0.007,-0.102
1681555315736,2023-04-15T12.41.55.736,25.710,-1.054,0.014,-0.102
1681555315746,2023-04-15T12.41.55.746,25.720,-1.061,0.017,-0.110
1681555315756,2023-04-15T12.41.55.756,25.730,-1.063,0.021,-0.110
1681555315766,2023-04-15T12.41.55.766,25.740,-1.051,0.008,-0.108
1681555315776,2023-04-15T12.41.55.776,25.750,-1.053,0.003,-0.113
1681555315786,2023-04-15T12.41.55.786,25.760,-1.054,0.006,-0.117
1681555315796,2023-04-15T12.41.55.796,25.770,-1.064,0.015,-0.119
1681555315806,2023-04-15T12.41.55.806,25.780,-1.076,0.020,-0.129
1681555315816,2023-04-15T12.41.55.816,25.790,-1.052,0.017,-0.119
1681555315826,2023-04-15T12.41.55.826,25.800,-1.051,0.013,-0.116
1681555315836,2023-04-15T12.41.55.836,25.810,-1.048,0.007,-0.110
1681555315846,2023-04-15T12.41.55.846,25.820,-1.052,0.004,-0.108
1681555315856,2023-04-15T12.41.55.856,25.830,-1.049,0.004,-0.105
1681555315866,2023-04-15T12.41.55.866,25.840,-1.050,0.005,-0.104
1681555315876,2023-04-15T12.41.55.876,25.850,-1.076,0.008,-0.117
1681555315886,2023-04-15T12.41.55.886,25.860,-1.085,0.009,-0.118
1681555315896,2023-04-15T12.41.55.896,25.870,-1.056,0.010,-0.102
1681555315906,2023-04-15T12.41.55.906,25.880,-1.046,0.013,-0.106
1681555315916,2023-04-15T12.41.55.916,25.890,-1.055,0.010,-0.113
1681555315926,2023-04-15T12.41.55.926,25.900,-1.073,0.008,-0.114
1681555315936,2023-04-15T12.41.55.936,25.910,-1.087,0.018,-0.125
1681555315946,2023-04-15T12.41.55.946,25.920,-1.080,0.032,-0.120
1681555315956,2023-04-15T12.41.55.956,25.930,-1.056,0.023,-0.103
1681555315966,2023-04-15T12.41.55.966,25.940,-1.043,0.004,-0.110
1681555315976,2023-04-15T12.41.55.976,25.950,-1.055,-0.006,-0.126
1681555315986,2023-04-15T12.41.55.986,25.960,-1.040,-0.016,-0.116
1681555315996,2023-04-15T12.41.55.996,25.970,-1.033,-0.009,-0.112
1681555316006,2023-04-15T12.41.56.006,25.980,-1.038,0.004,-0.112
1681555316016,2023-04-15T12.41.56.016,25.990,-1.043,0.005,-0.102
1681555316026,2023-04-15T12.41.56.026,26.000,-1.053,0.004,-0.098
1681555316036,2023-04-15T12.41.56.036,26.010,-1.067,0.003,-0.103
1681555316046,2023-04-15T12.41.56.046,26.020,-1.061,0.005,-0.102
1681555316056,2023-04-15T12.41.56.056,26.030,-1.043,0.015,-0.093
1681555316066,2023-04-15T12.41.56.066,26.040,-1.043,0.019,-0.090
1681555316076,2023-04-15T12.41.56.076,26.050,-1.056,0.015,-0.094
1681555316086,2023-04-15T12.41.56.086,26.060,-1.059,0.008,-0.091
1681555316096,2023-04-15T12.41.56.096,26.070,-1.054,0.004,-0.086
1681555316106,2023-04-15T12.41.56.106,26.080,-1.063,0.001,-0.096
1681555316116,2023-04-15T12.41.56.116,26.090,-1.055,0.001,-0.094
1681555316126,2023-04-15T12.41.56.126,26.100,-1.047,0.006,-0.086
1681555316136,2023-04-15T12.41.56.136,26.110,-1.062,0.013,-0.095
1681555316146,2023-04-15T12.41.56.146,26.120,-1.082,0.006,-0.107
1681555316156,2023-04-15T12.41.56.156,26.130,-1.064,0.000,-0.098
1681555316166,2023-04-15T12.41.56.166,26.140,-1.042,0.008,-0.100
1681555316176,2023-04-15T12.41.56.176,26.150,-1.052,0.018,-0.104
1681555316186,2023-04-15T12.41.56.186,26.160,-1.068,0.008,-0.105
1681555316196,2023-04-15T12.41.56.196,26.170,-1.064,0.004,-0.102
1681555316206,2023-04-15T12.41.56.206,26.180,-1.044,0.005,-0.091
1681555316216,2023-04-15T12.41.56.216,26.190,-1.047,0.005,-0.094
1681555316226,2023-04-15T12.41.56.226,26.200,-1.049,-0.003,-0.093
1681555316236,2023-04-15T12.41.56.236,26.210,-1.057,0.001,-0.095
1681555316246,2023-04-15T12.41.56.246,26.220,-1.068,0.008,-0.100
1681555316256,2023-04-15T12.41.56.256,26.230,-1.069,0.012,-0.106
1681555316266,2023-04-15T12.41.56.266,26.240,-1.060,0.011,-0.104
1681555316276,2023-04-15T12.41.56.276,26.250,-1.052,0.007,-0.101
1681555316286,2023-04-15T12.41.56.286,26.260,-1.063,0.002,-0.106
1681555316296,2023-04-15T12.41.56.296,26.270,-1.060,0.003,-0.106
1681555316306,2023-04-15T12.41.56.306,26.280,-1.050,0.005,-0.104
1681555316316,2023-04-15T12.41.56.316,26.290,-1.053,0.007,-0.103
1681555316326,2023-04-15T12.41.56.326,26.300,-1.055,0.004,-0.099
1681555316336,2023-04-15T12.41.56.336,26.310,-1.050,0.001,-0.098
1681555316346,2023-04-15T12.41.56.346,26.320,-1.051,0.006,-0.097
1681555316356,2023-04-15T12.41.56.356,26.330,-1.062,0.017,-0.104
1681555316366,2023-04-15T12.41.56.366,26.340,-1.064,0.021,-0.103
1681555316376,2023-04-15T12.41.56.376,26.350,-1.064,0.018,-0.100
1681555316386,2023-04-15T12.41.56.386,26.360,-1.065,0.012,-0.105
1681555316396,2023-04-15T12.41.56.396,26.370,-1.057,0.001,-0.105
1681555316406,2023-04-15T12.41.56.406,26.380,-1.049,-0.004,-0.105
1681555316416,2023-04-15T12.41.56.416,26.390,-1.044,0.003,-0.102
1681555316426,2023-04-15T12.41.56.426,26.400,-1.045,0.008,-0.107
1681555316436,2023-04-15T12.41.56.436,26.410,-1.058,0.011,-0.111
1681555316446,2023-04-15T12.41.56.446,26.420,-1.065,0.011,-0.109
1681555316456,2023-04-15T12.41.56.456,26.430,-1.050,0.013,-0.104
1681555316466,2023-04-15T12.41.56.466,26.440,-1.061,0.008,-0.110
1681555316476,2023-04-15T12.41.56.476,26.450,-1.072,0.007,-0.114
1681555316486,2023-04-15T12.41.56.486,26.460,-1.068,0.007,-0.119
1681555316496,2023-04-15T12.41.56.496,26.470,-1.055,0.017,-0.119
1681555316506,2023-04-15T12.41.56.506,26.480,-1.046,0.022,-0.115
1681555316516,2023-04-15T12.41.56.516,26.490,-1.047,0.017,-0.105
1681555316526,2023-04-15T12.41.56.526,26.500,-1.055,0.010,-0.095
1681555316536,2023-04-15T12.41.56.536,26.510,-1.050,0.005,-0.093
1681555316546,2023-04-15T12.41.56.546,26.520,-1.061,0.015,-0.100
1681555316556,2023-04-15T12.41.56.556,26.530,-1.067,0.015,-0.101
1681555316566,2023-04-15T12.41.56.566,26.540,-1.063,0.011,-0.103
1681555316576,2023-04-15T12.41.56.576,26.550,-1.066,0.007,-0.105
1681555316586,2023-04-15T12.41.56.586,26.560,-1.062,0.002,-0.101
1681555316596,2023-04-15T12.41.56.596,26.570,-1.055,-0.008,-0.102
1681555316606,2023-04-15T12.41.56.606,26.580,-1.054,-0.004,-0.101
1681555316616,2023-04-15T12.41.56.616,26.590,-1.061,0.005,-0.103
1681555316626,2023-04-15T12.41.56.626,26.600,-1.058,0.007,-0.102
1681555316636,2023-04-15T12.41.56.636,26.610,-1.053,0.008,-0.099
1681555316646,2023-04-15T12.41.56.646,26.620,-1.053,0.008,-0.097
1681555316656,2023-04-15T12.41.56.656,26.630,-1.046,0.008,-0.089
1681555316666,2023-04-15T12.41.56.666,26.640,-1.050,0.019,-0.090
1681555316676,2023-04-15T12.41.56.676,26.650,-1.067,0.026,-0.095
1681555316686,2023-04-15T12.41.56.686,26.660,-1.073,0.025,-0.102
1681555316696,2023-04-15T12.41.56.696,26.670,-1.066,0.019,-0.109
1681555316706,2023-04-15T12.41.56.706,26.680,-1.045,0.012,-0.104
1681555316716,2023-04-15T12.41.56.716,26.690,-1.036,0.011,-0.102
1681555316726,2023-04-15T12.41.56.726,26.700,-1.047,0.012,-0.099
1681555316736,2023-04-15T12.41.56.736,26.710,-1.070,0.008,-0.100
1681555316746,2023-04-15T12.41.56.746,26.720,-1.073,0.010,-0.100
1681555316756,2023-04-15T12.41.56.756,26.730,-1.068,0.010,-0.103
1681555316766,2023-04-15T12.41.56.766,26.740,-1.057,0.005,-0.104
1681555316776,2023-04-15T12.41.56.776,26.750,-1.043,0.000,-0.102
1681555316786,2023-04-15T12.41.56.786,26.760,-1.051,0.001,-0.103
1681555316796,2023-04-15T12.41.56.796,26.770,-1.056,0.003,-0.101
1681555316806,2023-04-15T12.41.56.806,26.780,-1.055,0.008,-0.096
1681555316816,2023-04-15T12.41.56.816,26.790,-1.059,0.015,-0.095
1681555316826,2023-04-15T12.41.56.826,26.800,-1.067,0.015,-0.097
1681555316836,2023-04-15T12.41.56.836,26.810,-1.059,0.015,-0.096
1681555316846,2023-04-15T12.41.56.846,26.820,-1.052,0.015,-0.102
1681555316856,2023-04-15T12.41.56.856,26.830,-1.057,0.015,-0.109
1681555316866,2023-04-15T12.41.56.866,26.840,-1.054,0.012,-0.108
1681555316876,2023-04-15T12.41.56.876,26.850,-1.055,0.007,-0.110
1681555316886,2023-04-15T12.41.56.886,26.860,-1.063,0.001,-0.115
1681555316896,2023-04-15T12.41.56.896,26.870,-1.054,0.004,-0.111
1681555316906,2023-04-15T12.41.56.906,26.880,-1.052,0.010,-0.113
1681555316916,2023-04-15T12.41.56.916,26.890,-1.063,0.014,-0.118
1681555316926,2023-04-15T12.41.56.926,26.900,-1.055,0.010,-0.108
1681555316936,2023-04-15T12.41.56.936,26.910,-1.051,0.009,-0.103
1681555316946,2023-04-15T12.41.56.946,26.920,-1.058,0.006,-0.105
1681555316956,2023-04-15T12.41.56.956,26.930,-1.059,0.002,-0.102
1681555316966,2023-04-15T12.41.56.966,26.940,-1.058,0.003,-0.105
1681555316976,2023-04-15T12.41.56.976,26.950,-1.049,0.008,-0.107
1681555316986,2023-04-15T12.41.56.986,26.960,-1.051,0.014,-0.108
1681555316996,2023-04-15T12.41.56.996,26.970,-1.054,0.016,-0.105
1681555317006,2023-04-15T12.41.57.006,26.980,-1.058,0.014,-0.102
1681555317016,2023-04-15T12.41.57.016,26.990,-1.062,0.012,-0.101
1681555317026,2023-04-15T12.41.57.026,27.000,-1.068,0.008,-0.099
1681555317036,2023-04-15T12.41.57.036,27.010,-1.063,0.004,-0.102
1681555317046,2023-04-15T12.41.57.046,27.020,-1.061,0.010,-0.103
1681555317056,2023-04-15T12.41.57.056,27.030,-1.056,0.012,-0.108
1681555317066,2023-04-15T12.41.57.066,27.040,-1.047,0.010,-0.106
1681555317076,2023-04-15T12.41.57.076,27.050,-1.044,0.010,-0.104
1681555317086,2023-04-15T12.41.57.086,27.060,-1.051,0.010,-0.102
1681555317096,2023-04-15T12.41.57.096,27.070,-1.060,0.009,-0.100
1681555317106,2023-04-15T12.41.57.106,27.080,-1.072,0.010,-0.104
1681555317116,2023-04-15T12.41.57.116,27.090,-1.057,0.010,-0.101
1681555317126,2023-04-15T12.41.57.126,27.100,-1.047,0.009,-0.101
1681555317136,2023-04-15T12.41.57.136,27.110,-1.053,0.004,-0.105
1681555317146,2023-04-15T12.41.57.146,27.120,-1.059,0.003,-0.100
1681555317156,2023-04-15T12.41.57.156,27.130,-1.065,0.008,-0.104
1681555317166,2023-04-15T12.41.57.166,27.140,-1.062,0.011,-0.108
1681555317176,2023-04-15T12.41.57.176,27.150,-1.062,0.010,-0.113
1681555317186,2023-04-15T12.41.57.186,27.160,-1.055,0.007,-0.116
1681555317196,2023-04-15T12.41.57.196,27.170,-1.045,0.006,-0.110
1681555317206,2023-04-15T12.41.57.206,27.180,-1.052,0.002,-0.110
1681555317216,2023-04-15T12.41.57.216,27.190,-1.063,-0.001,-0.112
1681555317226,2023-04-15T12.41.57.226,27.200,-1.062,0.007,-0.108
1681555317236,2023-04-15T12.41.57.236,27.210,-1.061,0.012,-0.106
1681555317246,2023-04-15T12.41.57.246,27.220,-1.061,0.014,-0.109
1681555317256,2023-04-15T12.41.57.256,27.230,-1.059,0.011,-0.114
1681555317266,2023-04-15T12.41.57.266,27.240,-1.054,0.004,-0.112
1681555317276,2023-04-15T12.41.57.276,27.250,-1.052,0.002,-0.109
1681555317286,2023-04-15T12.41.57.286,27.260,-1.052,-0.004,-0.104
1681555317296,2023-04-15T12.41.57.296,27.270,-1.056,-0.002,-0.107
1681555317306,2023-04-15T12.41.57.306,27.280,-1.052,0.002,-0.104
1681555317316,2023-04-15T12.41.57.316,27.290,-1.058,0.007,-0.110
1681555317326,2023-04-15T12.41.57.326,27.300,-1.055,0.014,-0.111
1681555317336,2023-04-15T12.41.57.336,27.310,-1.048,0.014,-0.109
1681555317346,2023-04-15T12.41.57.346,27.320,-1.046,0.016,-0.112
1681555317356,2023-04-15T12.41.57.356,27.330,-1.052,0.014,-0.117
1681555317366,2023-04-15T12.41.57.366,27.340,-1.057,0.014,-0.108
1681555317376,2023-04-15T12.41.57.376,27.350,-1.068,0.009,-0.107
1681555317386,2023-04-15T12.41.57.386,27.360,-1.063,0.006,-0.100
1681555317396,2023-04-15T12.41.57.396,27.370,-1.052,0.009,-0.093
1681555317406,2023-04-15T12.41.57.406,27.380,-1.052,0.015,-0.095
1681555317416,2023-04-15T12.41.57.416,27.390,-1.060,0.019,-0.103
1681555317426,2023-04-15T12.41.57.426,27.400,-1.070,0.016,-0.113
1681555317436,2023-04-15T12.41.57.436,27.410,-1.060,0.013,-0.112
1681555317446,2023-04-15T12.41.57.446,27.420,-1.050,0.010,-0.117
1681555317456,2023-04-15T12.41.57.456,27.430,-1.046,0.005,-0.113
1681555317466,2023-04-15T12.41.57.466,27.440,-1.047,0.006,-0.107
1681555317476,2023-04-15T12.41.57.476,27.450,-1.058,0.008,-0.107
1681555317486,2023-04-15T12.41.57.486,27.460,-1.069,0.012,-0.110
1681555317496,2023-04-15T12.41.57.496,27.470,-1.056,0.012,-0.107
1681555317506,2023-04-15T12.41.57.506,27.480,-1.051,0.010,-0.112
1681555317516,2023-04-15T12.41.57.516,27.490,-1.055,0.006,-0.114
1681555317526,2023-04-15T12.41.57.526,27.500,-1.052,0.007,-0.108
1681555317536,2023-04-15T12.41.57.536,27.510,-1.058,0.005,-0.116
1681555317546,2023-04-15T12.41.57.546,27.520,-1.056,0.004,-0.110
1681555317556,2023-04-15T12.41.57.556,27.530,-1.062,0.010,-0.104
1681555317566,2023-04-15T12.41.57.566,27.540,-1.060,0.013,-0.110
1681555317576,2023-04-15T12.41.57.576,27.550,-1.055,0.013,-0.101
1681555317586,2023-04-15T12.41.57.586,27.560,-1.054,0.012,-0.107
1681555317596,2023-04-15T12.41.57.596,27.570,-1.060,0.007,-0.112
1681555317606,2023-04-15T12.41.57.606,27.580,-1.061,0.001,-0.109
1681555317616,2023-04-15T12.41.57.616,27.590,-1.051,0.001,-0.103
1681555317626,2023-04-15T12.41.57.626,27.600,-1.049,0.005,-0.104
1681555317636,2023-04-15T12.41.57.636,27.610,-1.052,0.007,-0.104
1681555317646,2023-04-15T12.41.57.646,27.620,-1.058,0.011,-0.097
1681555317656,2023-04-15T12.41.57.656,27.630,-1.060,0.012,-0.100
1681555317666,2023-04-15T12.41.57.666,27.640,-1.064,0.015,-0.110
1681555317676,2023-04-15T12.41.57.676,27.650,-1.061,0.014,-0.111
1681555317686,2023-04-15T12.41.57.686,27.660,-1.050,0.012,-0.111
1681555317696,2023-04-15T12.41.57.696,27.670,-1.051,0.014,-0.112
1681555317706,2023-04-15T12.41.57.706,27.680,-1.050,0.015,-0.104
1681555317716,2023-04-15T12.41.57.716,27.690,-1.055,0.013,-0.099
1681555317726,2023-04-15T12.41.57.726,27.700,-1.061,0.010,-0.099
1681555317736,2023-04-15T12.41.57.736,27.710,-1.057,0.013,-0.097
1681555317746,2023-04-15T12.41.57.746,27.720,-1.058,0.015,-0.104
1681555317756,2023-04-15T12.41.57.756,27.730,-1.061,0.013,-0.112
1681555317766,2023-04-15T12.41.57.766,27.740,-1.056,0.009,-0.116
1681555317776,2023-04-15T12.41.57.776,27.750,-1.050,0.010,-0.112
1681555317786,2023-04-15T12.41.57.786,27.760,-1.056,0.013,-0.115
1681555317796,2023-04-15T12.41.57.796,27.770,-1.052,0.013,-0.114
1681555317806,2023-04-15T12.41.57.806,27.780,-1.049,0.009,-0.104
1681555317816,2023-04-15T12.41.57.816,27.790,-1.054,0.009,-0.105
1681555317826,2023-04-15T12.41.57.826,27.800,-1.058,0.006,-0.104
1681555317836,2023-04-15T12.41.57.836,27.810,-1.063,0.007,-0.101
1681555317846,2023-04-15T12.41.57.846,27.820,-1.057,0.007,-0.102
1681555317856,2023-04-15T12.41.57.856,27.830,-1.058,0.007,-0.107
1681555317866,2023-04-15T12.41.57.866,27.840,-1.057,0.004,-0.109
1681555317876,2023-04-15T12.41.57.876,27.850,-1.057,0.005,-0.104
1681555317886,2023-04-15T12.41.57.886,27.860,-1.054,0.002,-0.108
1681555317896,2023-04-15T12.41.57.896,27.870,-1.059,0.001,-0.104
1681555317906,2023-04-15T12.41.57.906,27.880,-1.058,0.004,-0.104
1681555317916,2023-04-15T12.41.57.916,27.890,-1.052,0.012,-0.105
1681555317926,2023-04-15T12.41.57.926,27.900,-1.057,0.020,-0.108
1681555317936,2023-04-15T12.41.57.936,27.910,-1.068,0.017,-0.118
1681555317946,2023-04-15T12.41.57.946,27.920,-1.053,0.009,-0.111
1681555317956,2023-04-15T12.41.57.956,27.930,-1.053,0.009,-0.104
1681555317966,2023-04-15T12.41.57.966,27.940,-1.056,0.008,-0.103
1681555317976,2023-04-15T12.41.57.976,27.950,-1.052,0.008,-0.096
1681555317986,2023-04-15T12.41.57.986,27.960,-1.052,0.014,-0.096
1681555317996,2023-04-15T12.41.57.996,27.970,-1.061,0.021,-0.105
1681555318006,2023-04-15T12.41.58.006,27.980,-1.060,0.020,-0.099
1681555318016,2023-04-15T12.41.58.016,27.990,-1.059,0.020,-0.104
1681555318026,2023-04-15T12.41.58.026,28.000,-1.055,0.012,-0.107
1681555318036,2023-04-15T12.41.58.036,28.010,-1.055,0.012,-0.106
1681555318046,2023-04-15T12.41.58.046,28.020,-1.054,0.011,-0.108
1681555318056,2023-04-15T12.41.58.056,28.030,-1.053,0.016,-0.106
1681555318066,2023-04-15T12.41.58.066,28.040,-1.056,0.016,-0.101
1681555318076,2023-04-15T12.41.58.076,28.050,-1.070,0.014,-0.106
1681555318086,2023-04-15T12.41.58.086,28.060,-1.066,0.012,-0.108
1681555318096,2023-04-15T12.41.58.096,28.070,-1.052,0.012,-0.104
1681555318106,2023-04-15T12.41.58.106,28.080,-1.051,0.015,-0.112
1681555318116,2023-04-15T12.41.58.116,28.090,-1.054,0.014,-0.116
1681555318126,2023-04-15T12.41.58.126,28.100,-1.056,0.014,-0.111
1681555318136,2023-04-15T12.41.58.136,28.110,-1.059,0.012,-0.111
1681555318146,2023-04-15T12.41.58.146,28.120,-1.053,0.010,-0.103
1681555318156,2023-04-15T12.41.58.156,28.130,-1.050,0.008,-0.101
1681555318166,2023-04-15T12.41.58.166,28.140,-1.049,0.012,-0.099
1681555318176,2023-04-15T12.41.58.176,28.150,-1.054,0.016,-0.103
1681555318186,2023-04-15T12.41.58.186,28.160,-1.062,0.012,-0.105
1681555318196,2023-04-15T12.41.58.196,28.170,-1.060,0.011,-0.105
1681555318206,2023-04-15T12.41.58.206,28.180,-1.056,0.013,-0.107
1681555318216,2023-04-15T12.41.58.216,28.190,-1.065,0.010,-0.111
1681555318226,2023-04-15T12.41.58.226,28.200,-1.059,0.009,-0.109
1681555318236,2023-04-15T12.41.58.236,28.210,-1.052,0.011,-0.108
1681555318246,2023-04-15T12.41.58.246,28.220,-1.046,0.012,-0.109
1681555318256,2023-04-15T12.41.58.256,28.230,-1.047,0.019,-0.106
1681555318266,2023-04-15T12.41.58.266,28.240,-1.054,0.020,-0.102
1681555318276,2023-04-15T12.41.58.276,28.250,-1.065,0.018,-0.101
1681555318286,2023-04-15T12.41.58.286,28.260,-1.068,0.020,-0.104
1681555318296,2023-04-15T12.41.58.296,28.270,-1.065,0.015,-0.109
1681555318306,2023-04-15T12.41.58.306,28.280,-1.059,0.010,-0.106
1681555318316,2023-04-15T12.41.58.316,28.290,-1.052,0.011,-0.109
1681555318326,2023-04-15T12.41.58.326,28.300,-1.054,0.010,-0.113
1681555318336,2023-04-15T12.41.58.336,28.310,-1.054,0.008,-0.109
1681555318346,2023-04-15T12.41.58.346,28.320,-1.052,0.011,-0.104
1681555318356,2023-04-15T12.41.58.356,28.330,-1.053,0.018,-0.101
1681555318366,2023-04-15T12.41.58.366,28.340,-1.060,0.024,-0.102
1681555318376,2023-04-15T12.41.58.376,28.350,-1.063,0.024,-0.106
1681555318386,2023-04-15T12.41.58.386,28.360,-1.054,0.025,-0.102
1681555318396,2023-04-15T12.41.58.396,28.370,-1.055,0.015,-0.105
1681555318406,2023-04-15T12.41.58.406,28.380,-1.056,0.005,-0.106
1681555318416,2023-04-15T12.41.58.416,28.390,-1.050,0.003,-0.107
1681555318426,2023-04-15T12.41.58.426,28.400,-1.055,0.003,-0.111
1681555318436,2023-04-15T12.41.58.436,28.410,-1.055,0.010,-0.110
1681555318446,2023-04-15T12.41.58.446,28.420,-1.052,0.016,-0.107
1681555318456,2023-04-15T12.41.58.456,28.430,-1.065,0.020,-0.111
1681555318466,2023-04-15T12.41.58.466,28.440,-1.062,0.017,-0.115
1681555318476,2023-04-15T12.41.58.476,28.450,-1.049,0.016,-0.104
1681555318486,2023-04-15T12.41.58.486,28.460,-1.053,0.017,-0.103
1681555318496,2023-04-15T12.41.58.496,28.470,-1.065,0.013,-0.109
1681555318506,2023-04-15T12.41.58.506,28.480,-1.059,0.011,-0.104
1681555318516,2023-04-15T12.41.58.516,28.490,-1.051,0.010,-0.104
1681555318526,2023-04-15T12.41.58.526,28.500,-1.051,0.009,-0.106
1681555318536,2023-04-15T12.41.58.536,28.510,-1.056,0.011,-0.109
1681555318546,2023-04-15T12.41.58.546,28.520,-1.060,0.011,-0.109
1681555318556,2023-04-15T12.41.58.556,28.530,-1.059,0.012,-0.109
1681555318566,2023-04-15T12.41.58.566,28.540,-1.059,0.008,-0.109
1681555318576,2023-04-15T12.41.58.576,28.550,-1.055,0.009,-0.108
1681555318586,2023-04-15T12.41.58.586,28.560,-1.060,0.012,-0.112
1681555318596,2023-04-15T12.41.58.596,28.570,-1.064,0.015,-0.120
1681555318606,2023-04-15T12.41.58.606,28.580,-1.048,0.012,-0.114
1681555318616,2023-04-15T12.41.58.616,28.590,-1.045,0.013,-0.112
1681555318626,2023-04-15T12.41.58.626,28.600,-1.052,0.008,-0.115
1681555318636,2023-04-15T12.41.58.636,28.610,-1.053,0.008,-0.107
1681555318646,2023-04-15T12.41.58.646,28.620,-1.060,0.010,-0.105
1681555318656,2023-04-15T12.41.58.656,28.630,-1.061,0.011,-0.105
1681555318666,2023-04-15T12.41.58.666,28.640,-1.058,0.011,-0.107
1681555318676,2023-04-15T12.41.58.676,28.650,-1.058,0.013,-0.108
1681555318686,2023-04-15T12.41.58.686,28.660,-1.056,0.017,-0.109
1681555318696,2023-04-15T12.41.58.696,28.670,-1.051,0.014,-0.105
1681555318706,2023-04-15T12.41.58.706,28.680,-1.058,0.011,-0.106
1681555318716,2023-04-15T12.41.58.716,28.690,-1.061,0.009,-0.105
1681555318726,2023-04-15T12.41.58.726,28.700,-1.059,0.015,-0.108
1681555318736,2023-04-15T12.41.58.736,28.710,-1.058,0.020,-0.108
1681555318746,2023-04-15T12.41.58.746,28.720,-1.053,0.022,-0.105
1681555318756,2023-04-15T12.41.58.756,28.730,-1.054,0.022,-0.105
1681555318766,2023-04-15T12.41.58.766,28.740,-1.054,0.018,-0.106
1681555318776,2023-04-15T12.41.58.776,28.750,-1.059,0.014,-0.111
1681555318786,2023-04-15T12.41.58.786,28.760,-1.064,0.007,-0.114
1681555318796,2023-04-15T12.41.58.796,28.770,-1.052,0.005,-0.114
1681555318806,2023-04-15T12.41.58.806,28.780,-1.043,0.006,-0.109
1681555318816,2023-04-15T12.41.58.816,28.790,-1.048,0.002,-0.108
1681555318826,2023-04-15T12.41.58.826,28.800,-1.054,0.006,-0.102
1681555318836,2023-04-15T12.41.58.836,28.810,-1.063,0.016,-0.103
1681555318846,2023-04-15T12.41.58.846,28.820,-1.071,0.014,-0.108
1681555318856,2023-04-15T12.41.58.856,28.830,-1.060,0.017,-0.106
1681555318866,2023-04-15T12.41.58.866,28.840,-1.053,0.020,-0.112
1681555318876,2023-04-15T12.41.58.876,28.850,-1.052,0.014,-0.111
1681555318886,2023-04-15T12.41.58.886,28.860,-1.055,0.009,-0.109
1681555318896,2023-04-15T12.41.58.896,28.870,-1.054,0.003,-0.107
1681555318906,2023-04-15T12.41.58.906,28.880,-1.051,0.005,-0.105
1681555318916,2023-04-15T12.41.58.916,28.890,-1.058,0.012,-0.107
1681555318926,2023-04-15T12.41.58.926,28.900,-1.060,0.014,-0.110
1681555318936,2023-04-15T12.41.58.936,28.910,-1.055,0.014,-0.110
1681555318946,2023-04-15T12.41.58.946,28.920,-1.054,0.006,-0.111
